dmu,country,year,efficiencies,government_debt.x,murder.x,government_debt.y,murder.y
France_2004,France,2004,0.01543,53.667242,99.999296,0.8278201127989235,99.999296
France_2005,France,2005,0.01525,54.295106,99.999326,0.827820361146706,99.99932600000002
France_2006,France,2006,0.0161,51.418959,99.999327,0.8278203694249652,99.99932700000001
France_2007,France,2007,0.01617,51.185767,99.99943,0.8278212220856842,99.99943000000002
France_2008,France,2008,0.01498,55.250504,99.999344,0.82782051015537506,99.999344
France_2009,France,2009,0.01235,67.046336,99.999288,0.8278200465728486,99.99928800000004
France_2010,France,2010,0.01213,68.250765,99.999383,0.827820833007511,99.9993830000023
France_2011,France,2011,0.01189,69.642518,99.999374,0.8278207585031574,99.99937400000002
France_2012,France,2012,0.01149,72.026863,99.999393,0.827820915790104,99.99939300000216
France_2013,France,2013,0.01108,74.745334,99.999393,0.8278209157900861,99.99939300000001
France_2014,France,2014,0.01089,76.026915,99.99956,0.8278222982594242,99.99956000000208
Germany_1991,Germany,1991,0.03635,22.772985,99.99889,0.8278167518256044,99.99889
Germany_1992,Germany,1992,0.03332,24.847479,99.99888,0.8278166690430103,99.99888000000001
Germany_1993,Germany,1993,0.03058,27.06989,99.99885,0.8278164206952282,99.99885
Germany_1994,Germany,1994,0.02873,28.815774,99.99885,0.8278164206952282,99.99885
Germany_1995,Germany,1995,0.02334,35.465927,99.99886,0.8278165034778222,99.99886000000001
Germany_1996,Germany,1996,0.02221,37.2755,99.99892,0.8278170001733867,99.99892000000001
Germany_1997,Germany,1997,0.02193,37.747444,99.999114,0.8278186061557117,99.99911400000002
Germany_1998,Germany,1998,0.02164,38.261435,99.999154,0.8278189372860879,99.99915400000002
Germany_1999,Germany,1999,0.02119,39.062385,99.999143,0.8278188462252344,99.99914300000002
Germany_2000,Germany,2000,0.02166,38.226913,99.999288,0.8278200465728486,99.99928800000004
Germany_2001,Germany,2001,0.02273,36.416913,99.999334,0.8278204273727812,99.99933400000002
Germany_2002,Germany,2002,0.02237,37.009126,99.999289,0.8278200548511079,99.99928900000002
Germany_2003,Germany,2003,0.02129,38.883508,99.999358,0.8278206260510068,99.99935800000002
Germany_2004,Germany,2004,0.02082,39.752312,99.999379,0.8278207998944545,99.99937900000002
Germany_2005,Germany,2005,0.02005,41.298076,99.999457,0.8278214455986881,99.999457
Germany_2006,Germany,2006,0.0201,41.175558,99.99945,0.8278213876508722,99.99945
Germany_2007,Germany,2007,0.02095,39.523474,99.999441,0.8278213131465377,99.99944100000002
Germany_2008,Germany,2008,0.02067,40.051404,99.999505,0.8278218429551395,99.999504999999985
Germany_2009,Germany,2009,0.01864,44.410994,99.999486,0.8278216856682108,99.99948599999999
Germany_2010,Germany,2010,0.01588,52.143191,99.999439,0.8278212965900188,99.99943900000001
Germany_2011,Germany,2011,0.01656,50.003304,99.999508,0.8278218677899181,99.99950800000002
Germany_2012,Germany,2012,0.01635,50.645537,99.999507,0.8278218595116584,99.999507
Germany_2013,Germany,2013,0.01671,49.540079,99.99954,0.8278221326942188,99.99954
Germany_2014,Germany,2014,0.01733,47.771424,99.999581,0.8278224721028546,99.99958100000002
Germany_2015,Germany,2015,0.01826,45.34717,99.999494,0.8278217518942862,99.99949400000001
Greece_1995,Greece,1995,0.00814,101.6657,99.99883,0.82781625513004,99.99883000000001
Greece_1996,Greece,1996,0.00795,104.10757,99.99859,0.8278142683477823,99.99859
Greece_1997,Greece,1997,0.00822,100.7269,99.99859,0.8278142683477823,99.99859
Greece_1998,Greece,1998,0.00843,98.177842,99.99883,0.82781625513004,99.99883000000001
Greece_1999,Greece,1999,0.0085,97.367714,99.99894,0.8278171657385748,99.99894
Greece_2000,Greece,2000,0.00833,99.378216,99.999028,0.8278178942254026,99.99902800000002
Greece_2001,Greece,2001,0.00857,96.572348,99.999115,0.8278186144339711,99.99911500000003
Greece_2002,Greece,2002,0.00808,102.48954,99.999343,0.8278205018771155,99.99934299999998
Greece_2003,Greece,2003,0.00826,100.23456,99.999028,0.8278178942254026,99.99902800000002
Greece_2004,Greece,2004,0.00786,105.27379,99.999188,0.8278192187469078,99.99918800000002
Greece_2005,Greece,2005,0.00759,109.03758,99.999083,0.8278183495296698,99.999083
Greece_2006,Greece,2006,0.00791,104.71873,99.999274,0.8278199306772167,99.99927400000001
Greece_2007,Greece,2007,0.00798,103.74114,99.99898,0.8278174968689509,99.99897999999999
Greece_2008,Greece,2008,0.00758,109.21981,99.99881,0.8278160895648519,99.99881
Greece_2009,Greece,2009,0.00653,126.74572,99.99871,0.8278152617389112,99.99871000000002
Greece_2010,Greece,2010,0.00545,151.82943,99.99866,0.8278148478259578,99.99866000000206
Greece_2011,Greece,2011,0.00457,180.99534,99.99857,0.8278141027825943,99.99857000000002
Greece_2012,Greece,2012,0.0051,162.18427,99.9987,0.8278151789563332,99.99870000000195
Greece_2013,Greece,2013,0.00463,178.9807,99.99881,0.8278160895648519,99.99881
Greece_2014,Greece,2014,0.00453,182.76273,99.999138,0.8278188048339513,99.99913800000171
Greece_2015,Greece,2015,0.00454,182.46105,99.999248,0.8278197154424864,99.99924800000174
Hungary_2004,Hungary,2004,0.01445,57.280136,99.99833,0.8278121160003366,99.99833000000001
Hungary_2005,Hungary,2005,0.01408,58.784599,99.99849,0.8278134405218417,99.99849
Hungary_2006,Hungary,2006,0.0133,62.251809,99.99835,0.8278122815655247,99.99835
Hungary_2007,Hungary,2007,0.01319,62.740514,99.99854,0.827813854434812,99.99854
Hungary_2008,Hungary,2008,0.01213,68.229404,99.99832,0.8278120332177425,99.99832000000002
Hungary_2009,Hungary,2009,0.01121,73.873509,99.99893,0.8278170829559982,99.99893000000212
Hungary_2010,Hungary,2010,0.01101,75.194422,99.99883,0.82781625513004,99.99883000000001
Hungary_2011,Hungary,2011,0.01092,75.799818,99.99881,0.8278160895648519,99.99881
Hungary_2012,Hungary,2012,0.01119,74.003801,99.99883,0.8278162551300573,99.9988300000021
Hungary_2013,Hungary,2013,0.01108,74.729546,99.999047,0.8278180515123313,99.99904700000002
Hungary_2014,Hungary,2014,0.01101,75.197582,99.999328,0.8278203777032248,99.99932800000003
Hungary_2015,Hungary,2015,0.01121,73.825603,99.99898,0.8278174968689684,99.99898000000212
Hungary_2016,Hungary,2016,0.01127,73.422674,99.999191,0.8278192435816859,99.99919100000001
Iceland_2003,Iceland,2003,0.0098,84.505887,99.99844,0.8278130266088866,99.99844000000185
Iceland_2004,Iceland,2004,0.01048,78.998187,99.99858,0.8278141855652046,99.99858000000198
Iceland_2005,Iceland,2005,0.01244,66.532037,99.99896,0.8278173313037824,99.99896000000236
Iceland_2006,Iceland,2006,0.01188,69.679192,99.99966,0.8278231260853478,99.99966
Iceland_2007,Iceland,2007,0.01227,67.478182,99.999381,0.8278208164509729,99.99938099999997
Iceland_2008,Iceland,2008,0.00767,107.95905,99.999689,0.8278233661548707,99.99968900000003
Iceland_2009,Iceland,2009,0.00664,124.75733,99.999666,0.8278231757549043,99.99966600000002
Iceland_2010,Iceland,2010,0.00637,130.00446,99.999419,0.8278211310248307,99.99941900000002
Iceland_2011,Iceland,2011,0.0061,135.67172,99.99899,0.8278175796515452,99.99899000000003
Iceland_2012,Iceland,2012,0.00629,131.60109,99.999668,0.8278231923114426,99.99966800000237
Iceland_2013,Iceland,2013,0.00689,120.185,99.999627,0.8278228529027875,99.99962700000002
Iceland_2014,Iceland,2014,0.00721,114.85132,99.999655,0.8278230846940509,99.99965500000003
Iceland_2015,Iceland,2015,0.00869,95.308952,99.999256,0.8278197816685475,99.99925600000003
Iceland_2016,Iceland,2016,0.01015,81.549177,99.999754,0.8278239042417478,99.99975400000191
Ireland_1990,Ireland,1990,0.00959,86.301016,99.999333,0.8278204190945216,99.99933300000001
Ireland_1991,Ireland,1991,0.00986,83.916993,99.999376,0.8278207750596915,99.99937600000186
Ireland_1992,Ireland,1992,0.01012,81.787947,99.999204,0.8278193511990742,99.99920400000195
Ireland_1993,Ireland,1993,0.01013,81.740703,99.999354,0.827820592937985,99.99935400000193
Ireland_1994,Ireland,1994,0.01041,79.557991,99.999306,0.827820195581534,99.99930600000198
Ireland_1995,Ireland,1995,0.0107,77.375279,99.999233,0.8278195912685977,99.99923300000204
Ireland_1996,Ireland,1996,0.01191,69.481806,99.999069,0.8278182336340384,99.99906900000002
Ireland_1997,Ireland,1997,0.01351,61.255662,99.999158,0.8278189703991256,99.99915800000001
Ireland_1998,Ireland,1998,0.0162,51.107564000000004,99.99894,0.8278171657385748,99.99894
Ireland_1999,Ireland,1999,0.01715,48.261355,99.999021,0.8278178362775868,99.99902100000001
Ireland_2000,Ireland,2000,0.02166,38.220996,99.99897,0.827817414086357,99.99897000000001
Ireland_2001,Ireland,2001,0.02357,35.128028,99.99898,0.8278174968689509,99.99897999999999
Ireland_2002,Ireland,2002,0.0254,32.596591,99.99893,0.8278170829559807,99.99893
Ireland_2003,Ireland,2003,0.02637,31.386655,99.999115,0.8278186144339711,99.99911500000003
Ireland_2004,Ireland,2004,0.02794,29.633313,99.999429,0.8278212138074249,99.99942900000003
Ireland_2005,Ireland,2005,0.02871,28.831563,99.999104,0.8278185233731176,99.99910400000002
Ireland_2006,Ireland,2006,0.03171,26.10625,99.99902,0.8278178279993271,99.99901999999999
Ireland_2007,Ireland,2007,0.03129,26.457067,99.99895,0.8278172485211688,99.99895000000001
Ireland_2008,Ireland,2008,0.01833,45.158046,99.999195,0.8278192766947234,99.999195
Ireland_2009,Ireland,2009,0.01278,64.764588,99.99897,0.827817414086357,99.99897000000001
Ireland_2010,Ireland,2010,0.00921,89.841071,99.999201,0.8278193263642942,99.99920100000173
Ireland_2011,Ireland,2011,0.00724,114.33067,99.999432,0.8278212386422029,99.999432
Ireland_2012,Ireland,2012,0.00671,123.42142,99.99917,0.8278190697382385,99.99917000000002
Ireland_2013,Ireland,2013,0.00669,123.73751,99.999456,0.8278214373204288,99.99945600000002
Israel_1995,Israel,1995,0.00876,94.499731,99.99854,0.8278138544348258,99.99854000000167
Israel_1996,Israel,1996,0.00893,92.691063,99.99896,0.8278173313037769,99.9989600000017
Israel_1997,Israel,1997,0.0091,91.013589,99.999459,0.8278214621552213,99.99945900000174
Israel_1998,Israel,1998,0.00892,92.811383,99.999498,0.8278217850073377,99.9994980000017
Israel_1999,Israel,1999,0.0095,87.095105,99.99786,0.8278082252184301,99.99786000000181
Israel_2000,Israel,2000,0.01072,77.226461,99.99688,0.8278001125242133,99.99688000000204
Israel_2001,Israel,2001,0.01018,81.339722,99.9942,0.8277779267889859,99.9942
Israel_2002,Israel,2002,0.00942,87.843241,99.99224,0.8277617014005632,99.9922400000018
Israel_2003,Israel,2003,0.00916,90.401896,99.99494,0.8277840527009471,99.99494000000001
Israel_2004,Israel,2004,0.00929,89.070652,99.99643,0.8277963873074633,99.99643
Israel_2005,Israel,2005,0.00961,86.108894,99.99676,0.8277991191330676,99.99676
Israel_2006,Israel,2006,0.0106,78.095108,99.99681,0.8277995330460379,99.99681000000001
Israel_2007,Israel,2007,0.01164,71.101812,99.99793,0.8278088046965737,99.99793000000001
Israel_2008,Israel,2008,0.01181,70.110255,99.99797,0.8278091358269682,99.99797000000221
Israel_2009,Israel,2009,0.01136,72.880579,99.99792,0.8278087219139976,99.99792000000217
Israel_2010,Israel,2010,0.01199,69.01665,99.99784,0.8278080596532269,99.99783999999998
Israel_2011,Israel,2011,0.01231,67.273934,99.99779,0.8278076457402568,99.99779000000001
Israel_2012,Israel,2012,0.01239,66.830116,99.9982,0.8278110398266136,99.99820000000001
Israel_2013,Israel,2013,0.01263,65.528302,99.99829,0.8278117848699602,99.99829000000001
Israel_2014,Israel,2014,0.01286,64.368138,99.99835,0.8278122815655247,99.99835
Israel_2015,Israel,2015,0.01328,62.323274,99.9983,0.8278118676525544,99.99830000000001
Italy_1990,Italy,1990,0.00886,93.411212,99.99745,0.8278048311320585,99.99745000000001
Italy_1991,Italy,1991,0.00862,96.001283,99.99727,0.8278033410453786,99.99727000000162
Italy_1992,Italy,1992,0.00807,102.63747,99.99789,0.8278084735661975,99.99789000000001
Italy_1993,Italy,1993,0.00737,112.39705,99.99839,0.8278126126959008,99.99838999999999
Italy_1994,Italy,1994,0.00693,119.40166,99.99853,0.8278137716522177,99.99852999999999
Italy_1995,Italy,1995,0.00703,117.70205,99.99858,0.8278141855651884,99.99858000000002
Italy_1996,Italy,1996,0.00704,117.62121,99.99863,0.8278145994781587,99.99863000000002
Italy_1997,Italy,1997,0.0072,115.05206,99.99884,0.8278163379126341,99.99884000000002
Italy_1998,Italy,1998,0.00737,112.2715,99.99881,0.8278160895648519,99.99881
Italy_1999,Italy,1999,0.00748,110.65526,99.99884,0.8278163379126341,99.99884000000002
Italy_2000,Italy,2000,0.00781,105.94663,99.999025,0.8278178693906243,99.999025
Italy_2001,Italy,2001,0.00784,105.6013,99.999099,0.8278184819818202,99.99909899999997
Italy_2002,Italy,2002,0.00803,103.15212,99.999085,0.8278183660861888,99.99908500000001
Italy_2003,Italy,2003,0.00818,101.21791,99.99897,0.827817414086357,99.99897000000001
Italy_2004,Italy,2004,0.00822,100.65133,99.99899,0.8278175796515452,99.99899000000003
Italy_2005,Italy,2005,0.00815,101.5311,99.99917,0.8278190697382385,99.99917000000002
Italy_2006,Italy,2006,0.00822,100.76826,99.999181,0.8278191607990916,99.99918099999998
Italy_2007,Italy,2007,0.00846,97.816962,99.999123,0.8278186806600463,99.99912300000001
Italy_2008,Italy,2008,0.00824,100.41617,99.999229,0.8278195581555432,99.999229
Italy_2009,Italy,2009,0.00754,109.79923,99.999219,0.8278194753729494,99.99921900000001
Italy_2010,Italy,2010,0.00736,112.47503,99.999301,0.8278201541902206,99.999301
Italy_2011,Italy,2011,0.00731,113.19086,99.999294,0.8278200962424048,99.99929400000002
Italy_2012,Italy,2012,0.0069,120.03119,99.999302,0.8278201624684799,99.99930199999999
Italy_2013,Italy,2013,0.00655,126.33878,99.999394,0.8278209240683455,99.99939400000001
Italy_2014,Italy,2014,0.00638,129.81138,99.999442,0.8278213214247971,99.99944200000003
Italy_2015,Italy,2015,0.00637,130.0347,99.999436,0.8278212717552407,99.99943600000002
Japan_2008,Japan,2008,0.00578,143.26374,99.999598,0.8278226128332644,99.999598
Japan_2009,Japan,2009,0.00524,158.08086,99.999673,0.8278232337027202,99.99967300000002
Japan_2010,Japan,2010,0.00499,165.7596,99.999706,0.8278235068852805,99.99970600000002
Japan_2011,Japan,2011,0.00465,177.92473,99.999735,0.827823746954818,99.99973500000178
Japan_2012,Japan,2012,0.00447,185.02924,99.999738,0.8278237717895816,99.99973800000002
Japan_2013,Japan,2013,0.00438,189.12759,99.99977,0.827824036693896,99.99977000000165
Jordan_2008,Jordan,2008,0.01526,54.24031,99.99792,0.8278087219139798,99.99792000000002
Jordan_2009,Jordan,2009,0.01428,57.964557,99.9976,0.8278060728709696,99.99760000000003
Jordan_2010,Jordan,2010,0.01393,59.437225,99.99733,0.8278038377409296,99.99733
Kazakhstan_2000,Kazakhstan,2000,0.03828,21.620062,99.983,0.8276852102836281,99.98299999999999
Kazakhstan_2001,Kazakhstan,2001,0.04687,17.658333,99.9843,0.827695972020857,99.98429999999998
Kazakhstan_2002,Kazakhstan,2002,0.053900000000000003,15.356382,99.9868,0.8277166676693746,99.9868
Kazakhstan_2003,Kazakhstan,2003,0.06262,13.21775,99.9854,0.8277050781062049,99.9854
Kazakhstan_2004,Kazakhstan,2004,0.08286,9.9891175,99.986238,0.8277120152875879,99.98623800000001
Kazakhstan_2005,Kazakhstan,2005,0.11732,7.0552467,99.987076,0.8277189524689709,99.98707600000002
Kazakhstan_2006,Kazakhstan,2006,0.13941,5.9374168,99.987914,0.8277258896503538,99.98791399999999
Kazakhstan_2007,Kazakhstan,2007,0.15553,5.3220019,99.988752,0.827732826831737,99.98875200000002
Kazakhstan_2008,Kazakhstan,2008,0.13083,6.3267628,99.98959,0.82773976401312,99.98959000000002
Kazakhstan_2009,Kazakhstan,2009,0.08701,9.5136451,99.990428,0.8277467011945029,99.99042800000001
Kazakhstan_2010,Kazakhstan,2010,0.08127,10.185342,99.991266,0.8277536383758859,99.99126600000001
Kazakhstan_2011,Kazakhstan,2011,0.08527,9.7075037,99.992104,0.827760575557269,99.99210400000001
Kazakhstan_2012,Kazakhstan,2012,0.07079,11.693356,99.992942,0.827767512738652,99.99294200000001
Kazakhstan_2013,Kazakhstan,2013,0.06775,12.217464,99.99378,0.8277744499200348,99.99377999999999
Kazakhstan_2014,Kazakhstan,2014,0.05851,14.147285,99.99418,0.8277777612237978,99.99418000000001
Kazakhstan_2015,Kazakhstan,2015,0.03905,21.195756,99.99411,0.8277771817456394,99.99411000000002
Kyrgyzstan_2000,Kyrgyzstan,2000,0.00671,123.30265,99.99083,0.8277500290547846,99.99083000000002
Kyrgyzstan_2001,Kyrgyzstan,2001,0.00765,108.20749,99.99212,0.8277607080094195,99.99212000000001
Kyrgyzstan_2002,Kyrgyzstan,2002,0.00767,107.94147,99.99244,0.8277633570524296,99.99244
Kyrgyzstan_2003,Kyrgyzstan,2003,0.00765,108.23028,99.99293,0.8277674133995392,99.99293000000002
Kyrgyzstan_2004,Kyrgyzstan,2004,0.00893,92.666456,99.99276,0.82776600609544,99.99276000000002
Kyrgyzstan_2005,Kyrgyzstan,2005,0.00966,85.660709,99.9917,0.8277572311404837,99.99170000000184
Kyrgyzstan_2006,Kyrgyzstan,2006,0.01128,73.35469,99.99284,0.8277666683561925,99.99284000000002
Kyrgyzstan_2007,Kyrgyzstan,2007,0.01434,57.743779,99.99361,0.8277730426159359,99.99361000000002
Kyrgyzstan_2008,Kyrgyzstan,2008,0.01689,49.011562,99.99409,0.8277770161804511,99.99409
Kyrgyzstan_2009,Kyrgyzstan,2009,0.01415,58.494401,99.99328,0.8277703107903316,99.99328000000001
Kyrgyzstan_2010,Kyrgyzstan,2010,0.01387,59.69859,99.99337,0.8277710558336782,99.99337000000001
Kyrgyzstan_2011,Kyrgyzstan,2011,0.01654,50.055759,99.99381,0.8277746982678172,99.99381000000001
Kyrgyzstan_2012,Kyrgyzstan,2012,0.0164,50.477879,99.99521,0.8277862878309871,99.99521000000003
Kyrgyzstan_2013,Kyrgyzstan,2013,0.01757,47.124756,99.99598,0.8277926620907303,99.99598000000002
Kyrgyzstan_2014,Kyrgyzstan,2014,0.01544,53.596786,99.99622,0.8277946488729879,99.99622000000001
Kyrgyzstan_2015,Kyrgyzstan,2015,0.01234,67.087345,99.99626,0.8277949800033835,99.99626000000234
Latvia_2004,Latvia,2004,0.06568,12.603328,99.99147,0.827755327140805,99.99147000000002
Latvia_2005,Latvia,2005,0.08193,10.102956,99.99086,0.8277502774025667,99.99086
Latvia_2006,Latvia,2006,0.09971,8.302001,99.99135,0.8277543337496761,99.99135000000001
Latvia_2007,Latvia,2007,0.1278,6.4771007,99.99255,0.8277642676609646,99.99255000000002
Latvia_2008,Latvia,2008,0.05379,15.388243,99.99322,0.827769814094767,99.99322
Latvia_2009,Latvia,2009,0.02634,31.429512,99.99481,0.8277829765272242,99.99481000000003
Latvia_2010,Latvia,2010,0.02116,39.121378,99.99482,0.8277830593098181,99.99482
Latvia_2011,Latvia,2011,0.02277,36.362118,99.99508,0.8277852116572638,99.99507999999999
Latvia_2012,Latvia,2012,0.0232,35.679027,99.99502,0.8277847149616994,99.99501999999998
Latvia_2013,Latvia,2013,0.02345,35.303617,99.99505,0.8277849633094818,99.99505000000002
Latvia_2014,Latvia,2014,0.02169,38.165312,99.99434,0.8277790857453029,99.99434000000002
Latvia_2015,Latvia,2015,0.02417,34.249179,99.99574,0.8277906753084725,99.99574
Lithuania_2004,Lithuania,2004,0.04659,17.765386,99.9941,0.8277770989630452,99.99410000000002
Lithuania_2005,Lithuania,2005,0.04912,16.85224,99.99476,0.8277825626142539,99.99476000000001
Lithuania_2006,Lithuania,2006,0.05043,16.415211,99.99457,0.8277809897449662,99.99456999999998
Lithuania_2007,Lithuania,2007,0.05521,14.993468,99.99519,0.8277861222657987,99.99519000000001
Lithuania_2008,Lithuania,2008,0.06174,13.408145,99.99514,0.8277857083528283,99.99513999999999
Lithuania_2009,Lithuania,2009,0.03131,26.435192,99.99587,0.8277917514821952,99.99586999999998
Lithuania_2010,Lithuania,2010,0.02461,33.630711,99.99606,0.8277933243514828,99.99606000000001
Lithuania_2011,Lithuania,2011,0.02436,33.978133,99.99543,0.8277881090480563,99.99543
Lithuania_2012,Lithuania,2012,0.02256,36.69538,99.99607,0.8277934071340769,99.99607000000002
Lithuania_2013,Lithuania,2013,0.02313,35.789221,99.9958,0.8277911720040371,99.99580000000002
Lithuania_2014,Lithuania,2014,0.022,37.619221,99.99655,0.8277973806985922,99.99655000000001
Lithuania_2015,Lithuania,2015,0.02084,39.725591,99.99634,0.8277956422641166,99.99634
Lithuania_2016,Lithuania,2016,0.02212,37.41717,99.99695,0.827800692002355,99.99695000000001
Luxembourg_2002,Luxembourg,2002,0.32337,2.5599133,99.99807,0.8278099636528907,99.99807000000001
Luxembourg_2003,Luxembourg,2003,0.49779,1.6629881,99.99896,0.8278173313037631,99.99896000000003
Luxembourg_2004,Luxembourg,2004,0.58979,1.4035904,99.99974,0.8278237883461005,99.99974000000003
Luxembourg_2005,Luxembourg,2005,1,0.82781402,99.99856,0.8278140200000003,99.99856000000003
Luxembourg_2006,Luxembourg,2006,0.56608,1.4623585,99.99871,0.8278152617389112,99.99871000000002
Luxembourg_2007,Luxembourg,2007,0.57852,1.430923,99.99891,0.8278169173907926,99.99891000000001
Luxembourg_2008,Luxembourg,2008,0.09766,8.4765766,99.99892,0.8278170001733867,99.99892000000001
Luxembourg_2009,Luxembourg,2009,0.09471,8.7406867,99.99925,0.8278197319989911,99.99925000000002
Luxembourg_2010,Luxembourg,2010,0.06357,13.022117,99.99807,0.8278099636528907,99.99807000000001
Luxembourg_2011,Luxembourg,2011,0.0683,12.121016,99.999477,0.8278216111638762,99.999477
Luxembourg_2012,Luxembourg,2012,0.0586,14.127643,99.999812,0.8278243843807774,99.99981199999999
Luxembourg_2013,Luxembourg,2013,0.05286,15.660383,99.999848,0.8278246823981164,99.99984800000001
Luxembourg_2014,Luxembourg,2014,0.05513,15.016739,99.99941,0.8278210565204959,99.99941
Luxembourg_2015,Luxembourg,2015,0.05761,14.370305,99.999289,0.8278200548511079,99.99928900000002
Malaysia_2007,Malaysia,2007,0.02163,38.272059,99.99878,0.8278158412170697,99.99878000000001
Malaysia_2008,Malaysia,2008,0.02179,37.996907,99.999114,0.8278186061557117,99.99911400000002
Malaysia_2009,Malaysia,2009,0.01706,48.533227,99.999201,0.8278193263642798,99.99920099999999
Malaysia_2010,Malaysia,2010,0.01694,48.865735,99.999325,0.8278203528684465,99.99932500000001
Malaysia_2011,Malaysia,2011,0.01678,49.328117,99.999397,0.8278209489031236,99.999397
Malaysia_2012,Malaysia,2012,0.01626,50.923039,99.999253,0.8278197568337692,99.99925300000001
Malaysia_2013,Malaysia,2013,0.01584,52.256858,99.999551,0.8278222237550723,99.999551
Malaysia_2014,Malaysia,2014,0.01594,51.93807,99.999565,0.8278223396507043,99.99956500000003
Malta_2006,Malta,2006,0.01407,58.823621,99.9994185,0.8278211268857011,99.99941850000002
Malta_2007,Malta,2007,0.01453,56.960357,99.999294,0.8278200962424048,99.99929400000002
Malta_2008,Malta,2008,0.01457,56.80226,99.99884,0.8278163379126341,99.99884000000002
Malta_2009,Malta,2009,0.01333,62.094823,99.999334,0.8278204273727812,99.99933400000002
Malta_2010,Malta,2010,0.01353,61.179983,99.999049,0.82781806806885,99.999049
Malta_2011,Malta,2011,0.01278,64.762233,99.999486,0.8278216856682311,99.99948600000243
Malta_2012,Malta,2012,0.01311,63.129726,99.99848,0.8278133577392477,99.99848000000003
Malta_2013,Malta,2013,0.01321,62.685502,99.99885,0.8278164206952282,99.99885
Malta_2014,Malta,2014,0.01412,58.61662,99.999274,0.8278199306772167,99.99927400000001
Malta_2015,Malta,2015,0.01551,53.364738,99.999394,0.8278209240683455,99.99939400000001
Mexico_1990,Mexico,1990,0.0219,37.789961,99.9796,0.8276570642016448,99.97960000000002
Mexico_1991,Mexico,1991,0.02675,30.946163,99.9798,0.8276587198535261,99.97980000000003
Mexico_1992,Mexico,1992,0.03631,22.79349,99.978,0.8276438189865933,99.978
Mexico_1993,Mexico,1993,0.04062,20.375135,99.9792,0.8276537528978818,99.97919999999999
Mexico_1994,Mexico,1994,0.0294,28.156432,99.9802,0.8276620311572888,99.9802
