dmu,country,year,efficiencies,CO2,material_footprint,foreign_investment,life_expectancy,income,mean_years_in_school,murder,income_share_20,target_input.CO2,target_input.material_footprint,target_input.foreign_investment,target_output.life_expectancy,target_output.income,target_output.mean_years_in_school,target_output.murder,continent
Denmark_2003,Denmark,2003,0.91904,11.3,22.8,449.457,77.7,49.3,12.8,99.99889,9.8,8.850242632507166,20.95404588542348,413.0676579617011,80.6841555347769,49.29999999999999,12.800000000000002,99.99889000003932,Europe
Denmark_2004,Denmark,2004,0.90336,10.2,23.9,453.5,78,50.4,12.8,99.999372,9.9,8.988422597529286,21.590407667319496,409.6757270754037,81.25670987364832,50.40000000069858,12.800000000143372,100.44373462705602,Europe
Denmark_2005,Denmark,2005,0.90338,9.51,25,445.14,78.3,51.5,12.8,99.999,9.8,8.591111110117247,22.58441406445124,402.12904306611483,85.85924058543759,51.49999999999999,12.8,106.43061432901791,Europe
Denmark_2006,Denmark,2006,0.89249,10.9,26.2,449.157,78.5,53.3,12.8,99.999299,9.8,8.83029811203004,23.38319887049325,400.86746011675615,86.37561929204489,53.30000000069426,12.800000000142486,106.63282658949386,Europe
Denmark_2007,Denmark,2007,0.85612,10,28.1,446.3,78.7,53.6,12.5,99.999186,9.8,8.527690132569022,24.056898010039717,382.0851808496486,87.52335601116899,53.60000000070995,12.500000000145706,107.98395745836879,Europe
Denmark_2008,Denmark,2008,0.86868,9.33,27.9,449.38,79,53,12.9,99.999202,9.8,8.104745175147542,24.23605470332264,390.3655291306521,90.18739762182186,53.00000000277727,12.90000000077402,111.92825737018765,Europe
Denmark_2009,Denmark,2009,0.88061,8.84,25.4,448.83,79.2,50.1,12.7,99.999198,9.2,7.784584153203035,22.367470304032224,395.24376758508095,88.57167426980016,50.10000000271543,12.700000000756791,110.55540905659582,Europe
Denmark_2010,Denmark,2010,0.90385,8.86,24.1,453.65,79.5,50.8,12.7,99.999268,9.3,8.008090719689525,21.782729835724332,410.03051410701806,87.57015138314047,50.8,12.700000000000003,109.14092831830031,Europe
Denmark_2011,Denmark,2011,0.91769,7.93,24.3,446.06,79.9,51.3,12.7,99.999211,9.4,7.277255460478294,22.299786593405933,409.34332542916843,86.60061226062687,51.30000000255701,12.700000000712638,107.88311044834008,Europe
Denmark_2012,Denmark,2012,0.91863,7.11,24.2,455,80.3,51.2,12.8,99.999688,9.3,6.531439500310203,22.23077860797531,417.97538292114405,85.2395223024998,51.200000002586535,12.800000000720864,106.34248484343124,Europe
Denmark_2013,Denmark,2013,0.94119,7.41,24.1,449.802,80.5,51.5,13.2,99.999619,9.1,6.97418101589118,22.68255903897139,423.3469054319646,89.05452116502659,51.50000000245588,13.200000000684451,111.38785781598358,Europe
Denmark_2014,Denmark,2014,0.93556,6.63,24.2,448.14,80.8,52,12.8,99.999364,9.1,6.202792040869175,22.6406587305424,419.2638348586146,84.15771876826035,52.000000002689106,12.800000000749453,104.78450099131743,Europe
Denmark_2015,Denmark,2015,0.93232,6.19,24.3,449.389,81,52.9,12.5,99.999428,9.4,5.771036965742342,22.655282434176723,418.97262213227344,81.00000000002254,52.89999999999999,12.500000000000002,100.45841253569105,Europe
Egypt_2004,Egypt,2004,0.86749,2.01,4.19,448.41,68.5,8.18,5.4,99.999889,9,1.7436580719047043,3.634789712075285,388.99189851830033,70.68209050991358,9.890508749388754,10.403988943312278,99.999889,Africa
Egypt_2005,Egypt,2005,0.86258,2.19,4.7,444,68.8,8.4,5.6,99.999868,9.05,1.8842225286754748,4.054137765081751,382.9866314247512,70.95953802425014,10.744149955917889,10.775036087298817,99.99986799999972,Africa
Egypt_2006,Egypt,2006,0.86056,2.29,5.02,440.65,68.9,8.81,5.8,99.999872,9.1,1.9307245016990326,4.319989908638547,379.2038950680783,71.05303279847257,10.943752260064468,10.766371740417885,99.9998719999984,Africa
Egypt_2007,Egypt,2007,0.85408,2.38,5.26,441.12,69.2,9.28,6,99.999897,9.15,1.9608895611505792,4.492442284316605,376.7502168170759,71.11369635941367,11.073231562916519,10.760753814989643,99.99989699999931,Africa
Egypt_2008,Egypt,2008,0.84076,2.45,5.62,444.17,69.3,9.76,6.2,99.9999172,9.2,2.001580263070042,4.725070223613195,373.44029203245765,71.1955184710195,11.247890356116574,10.753174094597593,99.99991719999875,Africa
Egypt_2009,Egypt,2009,0.83531,2.5,5.7,446.45,69.3,10,6.4,99.99988633333332,9.3,2.0079131473674954,4.761277482900848,372.9249705686579,71.2082299837039,11.275072417718729,10.751990643198877,99.9998863333309,Africa
Egypt_2010,Egypt,2010,0.84432,2.4,5.26,447.08,69.4,10.3,6.5,99.99985546666666,9.4,1.9519154388719588,4.441139895386408,377.4800046449467,71.09562601311166,11.03471049122491,10.76242135745371,99.9998554668003,Africa
Egypt_2011,Egypt,2011,0.84571,2.53,4.98,450.205,69.6,10.3,6.7,99.9998246,9.6,1.9117753087157623,4.2116602989444925,380.74508531856003,71.01490365946339,10.862414654911742,10.769897302066862,99.99982459999893,Africa
Egypt_2012,Egypt,2012,0.84375,2.49,5.15,449,69.7,10.3,6.8,99.99979373333332,9.8,1.9351520419938066,4.345307474677616,378.84331186998077,71.06188178309756,10.962754681559737,10.765538041225334,99.999793733332,Africa
Egypt_2013,Egypt,2013,0.84957,2.37,4.93,448.55,70.1,10.3,6.9,99.99976286666669,9.566666666666666,1.907704884443326,4.18839377525813,381.0758677265954,71.00667861564446,10.844941377175552,10.770648882624466,99.99976286666598,Africa
Egypt_2014,Egypt,2014,0.85084,2.47,4.88,448.49,70.3,10.4,7,99.999732,9.333333333333334,1.9013542348777148,4.152089098934415,381.5923032748709,70.99388991879009,10.817681421128494,10.771828775717756,99.999731999997607,Africa
Egypt_2015,Egypt,2015,0.85181,2.37,4.88,447.9,69.9,10.6,7.1,99.999834,9.1,1.9021844535154615,4.156828617821833,381.52531514808624,70.99562758588178,10.821247709911617,10.771685428327343,99.99983399999772,Africa
El Salvador_1991,El Salvador,1991,0.99011,0.591,4.47,449.521,70.1,5.29,3.8,99.9565375,2.6,0.5851542999667241,3.9925189335097366,445.07469725102385,71.79249274019054,5.29,8.97106970762983,99.9565374999977,Americas
El Salvador_1992,El Salvador,1992,0.9905,0.613,3.5,449.737,70.8,5.59,3.9,99.9566,2.875,0.6071735785724419,3.466733319744686,445.4623551491599,70.80000000000001,5.590000000000001,9.390531195833042,99.95659999999809,Americas
El Salvador_1993,El Salvador,1993,0.96927,0.725,3.82,449.754,70.9,5.83,4,99.9464,3.1500000000000004,0.7027175345109097,3.3644244981289306,435.9310648503002,70.9,5.830000000000001,9.310711244133598,99.94639999999892,Americas
Estonia_2003,Estonia,2003,0.72576,12.5,18.9,439.5,72.1,22.1,11.9,99.99007,6.1,4.190934999035338,13.716791933682634,318.9698441721474,80.60669039668375,22.099999999999696,11.9,106.4198811292313,Europe
Estonia_2004,Estonia,2004,0.71652,12.7,20.5,441.05,72.5,23.7,12,99.99326,7.1,4.541377768479131,14.688704310137142,316.0220993164292,81.16450655898052,23.69999999999665,12,106.68003635322182,Europe
Estonia_2005,Estonia,2005,0.71446,12.6,22.9,428.3,73,26.1,12.1,99.99239,7.4,5.0756429050866165,16.361043270528278,306.0015210815824,81.91569163574277,26.099999999996413,12.099999999999998,106.89102289327721,Europe
Estonia_2006,Estonia,2006,0.70129,12.2,24.9,439.7,73.3,28.8,12.2,99.99375,7.5,5.657539340514681,17.46202282702662,308.35547939938647,81.73098542128525,28.799999999996203,12.2,105.88763310009102,Europe
Estonia_2007,Estonia,2007,0.65516,14.9,29.9,436.5,73.3,31.1,12.2,99.99372,8,6.188927038132199,19.589227098906125,285.97650932022293,82.42412599613573,31.100000000000005,12.199999999999998,105.90899414219328,Europe
Estonia_2008,Estonia,2008,0.67945,13.3,27.1,441.88,74.4,29.6,12.3,99.99422,7.8,5.841518003440053,18.413119231808192,300.2357611126421,82.9171431870142,29.599999999996275,12.3,107.17148138360622,Europe
Estonia_2009,Estonia,2009,0.69526,10.9,23.9,440.49,75.2,25.3,12.4,99.99498,7.7,4.897503176959892,16.616754955054752,306.255832224005,84.94749940987607,25.3,12.399999999999999,111.23195200106866,Europe
Estonia_2010,Estonia,2010,0.70497,14.3,24.1,436.7,76.3,26,12.5,99.99604,7.2,5.045973803692325,16.989714074853914,307.8592587754988,85.51632581010892,25.999999999997133,12.5,111.8184758523893,Europe
Estonia_2011,Estonia,2011,0.70101,14.4,25,445.18,76.3,28,12.5,99.99575,7.3,5.474484860556464,17.52531215027513,312.0767385224254,84.53013720787737,27.999999999996103,12.5,109.95263908648292,Europe
Estonia_2012,Estonia,2012,0.70539,13.6,25.4,442.24,76.5,29,12.5,99.995590000000007,7.3,5.691904703808474,17.917000440268605,311.95331790179534,84.18683618517527,28.999999999995964,12.5,109.19737110222158,Europe
Estonia_2013,Estonia,2013,0.6754,14.9,28,445.63,77.2,29.5,12.6,99.99639,6.8,5.814758385617363,18.911151606275016,300.9777317966243,85.67011728632157,29.499999999996554,12.6,110.9380358122742,Europe
Estonia_2014,Estonia,2014,0.67665,14.4,28.6,443.31,77.3,30.5,12.6,99.9973,7,6.033438276654129,19.352173286523666,299.9654524353173,85.3864647813516,30.499999999996252,12.600000000000001,110.253509206189,Europe
