dmu,country,year,efficiencies,CO2,material_footprint,foreign_investment,government_debt,life_expectancy,income,mean_years_in_school,murder,income_share_20,target_input.CO2,target_input.material_footprint,target_input.foreign_investment,target_input.government_debt,target_output.life_expectancy,target_output.income,target_output.mean_years_in_school,target_output.murder,target_output.income_share_20,continent
Cyprus_2012,Cyprus,2012,1.00002,6.36,34.9,338.5,119.4284,80.1,35.6,11.8,99.99794,8,6.3600000031485155,21.609021567836788,57.89127490996792,66.57311040005303,80.29949049021252,42.41860949432129,11.800217958224902,99.99978707387157,8.0001477692488,Asia
Cyprus_2013,Cyprus,2013,1.00001,5.72,33.9,167.5,146.32517000000001,80.3,33.4,12,99.99881,7.7,5.720000000000001,22.00003278946659,60.158376409447214,60.43294843625623,80.57987823443489,45.00765215281248,12.000114145238186,99.99976119898221,7.7000732431945025,Asia
Cyprus_2014,Cyprus,2014,1.00001,6.01,34.3,281.5,152.58626,80.4,33.1,11.9,99.999047,7.6,6.01,21.20054567894752,59.53666426230711,72.15830048131117,80.400605018793,42.007090014750155,11.900089548801454,99.99979950382193,7.600057190831178,Asia
Cyprus_2015,Cyprus,2015,1.00001,5.99,34.7,204.5,149.40278,80.5,34.5,11.9,99.99858,7.8,5.99,21.899671163938024,59.33246367921837,63.57068386995191,80.50096066558253,43.88725297004902,11.90014201143394,99.99977335639001,7.800093083124769,Asia
Cyprus_2016,Cyprus,2016,1.00001,6.29,27.1,99.1,142.98569,80.7,36.5,12.1,99.99877,8.2,6.290000001539406,23.27362404044898,58.23872591890654,54.847680362976234,80.70078311867363,46.96203976813348,12.100117418742723,99.99974039544793,8.200079573502649,Asia
Czechia_1993,Czechia,1993,1,13.4,15.9,60.1,13.328988,73,20.8,8.9,99.99788,10.4,13.400000000000018,15.900000000000022,60.10000000000008,13.328988000000018,73.0000000000001,20.80000000000003,8.900000000000013,99.99788000000012,10.400000000000015,Europe
Czechia_1994,Czechia,1994,1,12.8,16,60.34,11.420331,73.2,21.4,9.1,99.99785,10.2,12.799999999999985,15.99999999999998,60.33999999999993,11.420330999999985,73.19999999999992,21.399999999999974,9.099999999999989,99.99784999999987,10.199999999999987,Europe
Czechia_1995,Czechia,1995,1,12.7,16.4,62.77,12.475804,73.4,22.8,9.4,99.99828,10,11.65840429270011,16.400000000000002,62.77000000000001,12.475804000000002,74.02355856752199,23.402923607827418,10.034819112626971,99.99857530527342,10.000029531035533,Europe
Czechia_1996,Czechia,1996,1,13,17.1,60.63,10.304742,74,23.8,9.6,99.99849,9.8,13,17.1,60.63,10.304742,74,23.8,9.6,99.99849,9.8,Europe
Czechia_1997,Czechia,1997,1,12.7,15.9,60.57,10.859634,74.1,23.7,9.9,99.99855,9.75,12.699999999999992,15.899999999999991,60.569999999999965,10.859633999999994,74.09999999999995,23.699999999999985,9.899999999999995,99.99854999999994,9.749999999999995,Europe
Czechia_1998,Czechia,1998,1,12.1,16,64.03999999999999,12.622599,74.7,23.6,10.1,99.99848,9.7,9.160169865149177,16.000000000000004,64.03999999999999,12.622599000000001,74.70018925529499,24.55577920844102,10.648542951194967,99.99873334995624,9.70002457531943,Europe
Czechia_1999,Czechia,1999,1,11.3,15.8,68.19,14.009604,75,23.9,10.4,99.99861,9.65,5.994991632148185,15.8,68.19,14.009604000000001,75.00024795739543,25.4523679988773,11.310290219803147,99.99894060526229,9.650031903851547,Europe
Czechia_2000,Czechia,2000,1,12.4,16.2,66.57,15.831947,75.2,25,10.6,99.99858,9.6,6.822394291897,16.20000000837886,66.57000002082816,15.831947011505875,75.20031104105477,25.00010340703655,10.959945442048236,99.99899361044177,9.600039707201656,Europe
Czechia_2001,Czechia,2001,1,12.4,16.5,66.82,21.50589,75.5,25.8,10.9,99.99879,9.55,6.597279294708783,16.5,66.82,21.50589,75.50035705228004,25.800122012567215,10.900051547945067,99.9992629111766,9.550045163566548,Europe
Czechia_2002,Czechia,2002,1.00001,12.1,18,68.8,24.335577,75.7,26.3,11.1,99.99883,9.5,6.245130876581733,18,68.10681131565278,24.335577,76.4776920967464,27.71631063511121,11.100071480357851,99.99947395964975,9.500061176882843,Europe
Czechia_2003,Czechia,2003,1,12.5,18.6,60.52,26.47557,75.6,27.2,11.4,99.99885,9.25,6.014293633093011,18.599999999999998,60.519999999999996,26.475569999999998,77.46113243088357,30.598184222860795,11.400049320028353,99.99928262681871,9.250040018444055,Europe
Czechia_2004,Czechia,2004,1.00001,12.5,20.2,63.86,26.344705,76.1,28.5,11.6,99.99895,9,5.955920835169649,20.200000003889137,63.860000021941794,26.3447050074138,78.22186395459957,36.72722066869014,11.600066793607139,99.99952580302941,9.000051821651509,Europe
Czechia_2005,Czechia,2005,1,12.3,20.8,68.5,25.55222,76.4,30.4,11.9,99.999228,9.3,6.558549450706752,20.800000020842006,65.15975158011807,25.55222004484921,78.19342625975398,35.848371198961914,11.90003439169993,99.99951698707206,9.300026874879622,Europe
Czechia_2006,Czechia,2006,1,12.3,21.2,63.06,25.288986,77,32.4,12.1,99.999175,9.3,6.136473068179005,21.2,63.06,25.288986,77.95406349556346,41.76795232311872,12.100035176708069,99.99946571424967,9.300027036643394,Europe
Czechia_2007,Czechia,2007,1,12.4,22.4,65.76,25.171646,77.2,34,12.2,99.999004,9.7,7.462590206780696,22.399999999999995,65.67854703935691,25.171646,78.36322623508434,36.160898381525584,12.200059518184148,99.99949184909147,9.700047321834937,Europe
Czechia_2008,Czechia,2008,1,11.8,23.5,62.22,25.953409,77.3,34.6,12.2,99.999324,9.8,7.552913250366432,23.499999999999996,62.21999999999999,25.953409,78.41483586048894,39.41164803975391,12.200022513290397,99.99950853391586,9.800018084446387,Europe
Czechia_2009,Czechia,2009,1,11,22.5,61.04,30.945194,77.6,32.8,12.3,99.99924,9.6,7.208694932056387,22.5,61.040000000000006,30.94519400000001,78.81547879034397,39.55492850915441,12.300040543864737,99.99956962240836,9.600031643991992,Europe
Czechia_2010,Czechia,2010,1,11.2,22,63.36,34.646132,77.8,33.5,12.4,99.999333,9.4,6.807429342212474,22.000000000000004,58.70331994410918,34.646132,78.96184204584738,44.05185136784273,12.400033423707175,99.99960254422707,9.40002533732641,Europe
Czechia_2011,Czechia,2011,1,10.9,22.3,60.32,37.254595,78,34,12.5,99.999262,9.3,6.747653411413228,22.300000074097156,56.77401923574594,37.25459510175041,79.29669705932986,47.24009911129252,12.50004643510175,99.99963348803561,9.300034549887558,Europe
Czechia_2012,Czechia,2012,1,10.5,22.4,63.02,41.523662,78.3,33.7,12.4,99.999254,9.6,8.617848478044191,22.400000001941706,60.35829040899531,37.48960538256339,79.41729750130511,40.09776147484901,12.40004371547641,99.99960654161868,9.60003384410639,Europe
Czechia_2013,Czechia,2013,1,10.1,21.9,61.98,41.854987,78.5,33.7,12.6,99.999203,9.4,6.8671484080284735,21.899999999999995,57.76982359412646,36.853294133507625,78.95812002703514,46.43723232119753,12.600050504894739,99.99960382936759,9.400037678254808,Europe
Czechia_2014,Czechia,2014,1,9.83,22.2,62.36,39.429228,79,34.4,12.8,99.999342,9.7,9.266485806725168,22.2,62.35999999999999,37.58168085064334,79.16453518751489,40.61352181072763,12.800024600780937,99.99953419229696,9.700018642779302,Europe
Czechia_2015,Czechia,2015,1,9.89,22.5,59.404,37.621423,79,36.2,12.7,99.99934,9.7,8.576354494477167,22.500000000000004,59.404,37.621423,79.09194013219131,42.744438877490936,12.700015527155045,99.99946226022713,9.700011859323148,Europe
Czechia_2016,Czechia,2016,1,10,22.7,64.03,35.732049,79.2,37,12.7,99.999533,10,10.000000000000009,22.70000000000002,64.03000000000006,35.73204900000003,79.20000000000007,37.000000000000036,12.70000000000001,99.99953300000008,10.000000000000009,Europe
Denmark_1990,Denmark,1990,1,10.4,15,59.319,61.433663,75.2,39,8.96,99.999,9.64,10.4,15,59.319,61.433663,75.2,39,8.96,99.999,9.64,Europe
Denmark_1991,Denmark,1991,1.00001,12.5,19.6,59.62,62.287281,75.4,39.5,9.2,99.99864,9.72,8.940862484461983,19.60000002510116,59.62000007080296,46.36625621036812,77.64553384254562,39.50031057846096,11.268647960764355,99.99942627089068,9.720076426879512,Europe
Denmark_1992,Denmark,1992,1,11.3,16.9,59.165,66.748644,75.5,40.1,9.3,99.99874,9.8,10.681422149508672,16.900000000000002,59.16500000667992,61.75326865715027,76.65676688795924,40.10018904304419,9.96049627362327,99.99921142309303,9.800046200045712,Europe
Denmark_1993,Denmark,1993,1,11.7,17.3,59.7,78.387362,75.5,40,9.5,99.99873,10.1,11.7,17.3,59.70000000000001,62.50051476252645,76.21602690454105,40.507060182616534,10.249493260206933,99.9991570809729,10.100043135726237,Europe
Denmark_1994,Denmark,1994,1,12.4,18.1,61.71,75.53708,75.5,42,9.7,99.99869,10.4,12.067319027720421,18.09999999997296,60.877682090070735,60.28120122845468,76.05816844416239,42.00017816953739,10.699356266487293,99.9991142076431,10.400044118173199,Europe
Denmark_1995,Denmark,1995,1,11.8,18.9,60.74,74.289689,75.6,43,9.9,99.99895,10.7,11.79999999998678,18.89999999997882,60.739999999931946,74.28968899991676,75.59999999991528,42.99999999995182,9.899999999988909,99.99894999988796,10.69999999998801,Europe
Denmark_1996,Denmark,1996,1,14.3,18.1,58.912,72.480019,75.9,44,10.1,99.99898,10.64,14.300000000001813,18.100000000011047,58.912000000031284,72.48001899993722,75.90000000004135,43.99999999999999,10.100000000001153,99.99898000005496,10.640000000005958,Europe
Denmark_1997,Denmark,1997,1,12.4,17.8,60.11,67.819591,76.3,45.3,10.2,99.99892,10.58,12.399999999992803,17.799999999989666,60.109999999965105,67.81959099996062,76.2999999999557,45.2999999999737,10.199999999994079,99.99891999994195,10.579999999993857,Europe
Denmark_1998,Denmark,1998,1,11.6,21.6,62.27,62.791582,76.7,46.1,10.4,99.999123,10.52,11.600000000000017,21.600000000000033,62.2700000000001,62.7915820000001,76.70000000000012,46.10000000000007,10.400000000000016,99.99912300000015,10.520000000000016,Europe
Denmark_1999,Denmark,1999,1,11,21.5,67.97,59.491543,76.7,47.3,10.6,99.99898,10.46,11.000000000000014,21.50000000000003,67.97000000000008,59.49154300000008,76.7000000000001,47.30000000000006,10.600000000000014,99.99898000000013,10.460000000000015,Europe
Denmark_2000,Denmark,2000,1,10.2,23.2,80.4,53.598169,77.2,48.9,10.7,99.99887,10.4,10.2,23.2,80.4,53.598169,77.2,48.9,10.7,99.99887,10.4,Europe
Denmark_2001,Denmark,2001,1,10.4,21.5,64.14,50.658901,77.3,49.1,11.4,99.999167,10.2,10.399999999999995,21.49999999999999,64.13999999999996,50.65890099999997,77.29999999999995,49.09999999999997,11.399999999999993,99.99916699999994,10.199999999999994,Europe
Denmark_2002,Denmark,2002,1,10.3,22.6,60.98,50.245626,77.4,49.2,12.1,99.999105,10,10.299999999999999,22.6,57.88700469557575,49.25292853555683,77.80097544227476,49.20010085443865,12.100024803632271,99.99930998690795,10.000020498869642,Europe
Denmark_2003,Denmark,2003,1,11.3,22.8,59.043,48.36607,77.7,49.3,12.8,99.99889,9.8,11.300000000000024,22.800000000000047,59.04300000000012,48.3660700000001,77.70000000000016,49.3000000000001,12.800000000000026,99.9988900000002,9.80000000000002,Europe
Denmark_2004,Denmark,2004,1,10.2,23.9,55,45.717071,78,50.4,12.8,99.999372,9.9,10.2,23.9,55,45.717071,78,50.4,12.8,99.999372,9.9,Europe
Denmark_2005,Denmark,2005,1,9.51,25,63.36,38.282882,78.3,51.5,12.8,99.999,9.8,9.510000000000025,25.000000000000068,63.36000000000017,38.2828820000001,78.30000000000021,51.500000000000135,12.800000000000034,99.99900000000027,9.800000000000027,Europe
Denmark_2006,Denmark,2006,1,10.9,26.2,59.343,31.757338,78.5,53.3,12.8,99.999299,9.8,10.899999999999999,26.199999999999992,59.34299999999999,31.757337999999994,78.49999999999999,53.29999999999998,12.799999999999997,99.99929899999997,9.799999999999999,Europe
Denmark_2007,Denmark,2007,1,10,28.1,62.2,27.068642,78.7,53.6,12.5,99.999186,9.8,9.999999999999991,28.099999999999977,62.199999999999946,27.068641999999976,78.69999999999993,53.59999999999995,12.49999999999999,99.99918599999991,9.799999999999992,Europe
Denmark_2008,Denmark,2008,1,9.33,27.9,59.12,31.230107,79,53,12.9,99.999202,9.8,9.330000000000013,27.900000000000034,59.120000000000076,31.230107000000043,79.0000000000001,53.00000000000007,12.900000000000018,99.99920200000012,9.800000000000013,Europe
Denmark_2009,Denmark,2009,1,8.84,25.4,59.67,36.437683,79.2,50.1,12.7,99.999198,9.2,7.13065585744371,25.400000012646633,55.01380931422129,36.43768300173464,80.54164644626768,51.62938632379364,12.700060683302782,99.99967581831082,9.200043959404686,Europe
Denmark_2010,Denmark,2010,1,8.86,24.1,54.85,38.165226,79.5,50.8,12.7,99.999268,9.3,7.022114362667592,24.100000000938223,54.82231464493395,38.1652260017295,80.09713585980136,50.80020070995329,12.765315453201755,99.99966309662848,9.300036744225245,Europe
Denmark_2011,Denmark,2011,1,7.93,24.3,62.44,41.028961,79.9,51.3,12.7,99.999211,9.4,7.619508736081101,24.299999999999997,54.18409086615029,40.62562326762491,79.95969008098882,51.300213899526284,12.753826842009948,99.9996279549131,9.400039194065245,Europe
Denmark_2012,Denmark,2012,1,7.11,24.2,53.5,39.974839,80.3,51.2,12.8,99.999688,9.3,7.110000000000002,24.200000000000006,53.500000000000014,39.97483900000001,80.30000000000001,51.20000000000002,12.800000000000004,99.99968800000003,9.300000000000002,Europe
Denmark_2013,Denmark,2013,1,7.41,24.1,58.698,38.35388,80.5,51.5,13.2,99.999619,9.1,7.409999999999995,24.099999999999984,58.69799999999996,38.35387999999997,80.49999999999994,51.499999999999964,13.19999999999999,99.99961899999992,9.099999999999994,Europe
Denmark_2014,Denmark,2014,1,6.63,24.2,60.36,38.221198,80.8,52,12.8,99.999364,9.1,6.63,24.200000000000003,58.16310414943036,36.7962521512879,80.80015155502157,52.00009753540992,12.800024008716287,99.99955156683419,9.100017068696735,Europe
Denmark_2015,Denmark,2015,1,6.19,24.3,59.111,33.367938,81,52.9,12.5,99.999428,9.4,6.190000000000005,24.30000000000002,59.11100000000004,33.367938000000024,81.00000000000006,52.900000000000034,12.500000000000009,99.99942800000007,9.400000000000007,Europe
El Salvador_1991,El Salvador,1991,1,0.591,4.47,58.979,57.519297,70.1,5.29,3.8,99.9565375,2.6,0.5909999999999982,4.469999999999986,58.97899999999982,57.51929699999983,70.09999999999978,5.289999999999984,3.7999999999999883,99.9565374999997,2.599999999999992,Americas
El Salvador_1992,El Salvador,1992,1,0.613,3.5,58.763,52.612891,70.8,5.59,3.9,99.9566,2.875,0.612999999999999,3.4999999999999947,58.762999999999906,52.61289099999991,70.79999999999988,5.589999999999991,3.8999999999999937,99.95659999999984,2.8749999999999956,Americas
El Salvador_1993,El Salvador,1993,1,0.725,3.82,58.746,41.557363,70.9,5.83,4,99.9464,3.1500000000000004,0.7250000000000004,3.8200000000000025,58.746000000000045,41.55736300000003,70.90000000000005,5.830000000000004,4.000000000000003,99.94640000000007,3.1500000000000026,Americas
Estonia_2003,Estonia,2003,1,12.5,18.9,69,3.1322832,72.1,22.1,11.9,99.99007,6.1,12.499999999999998,18.899999999999995,68.99999999999999,3.1322831999999994,72.09999999999998,22.099999999999998,11.899999999999999,99.99006999999999,6.099999999999999,Europe
Estonia_2004,Estonia,2004,1,12.7,20.5,67.45,2.7819057,72.5,23.7,12,99.99326,7.1,12.700000000000017,20.50000000000003,67.45000000000009,2.7819057000000034,72.5000000000001,23.70000000000003,12.000000000000016,99.99326000000013,7.100000000000009,Europe
Estonia_2005,Estonia,2005,1,12.6,22.9,80.2,2.2515553,73,26.1,12.1,99.99239,7.4,12.6,22.9,80.2,2.2515553,73,26.1,12.1,99.99239,7.4,Europe
Estonia_2006,Estonia,2006,1,12.2,24.9,68.8,2.0546941,73.3,28.8,12.2,99.99375,7.5,12.199999999999994,24.899999999999988,68.79999999999997,2.054694099999999,73.29999999999997,28.799999999999986,12.199999999999994,99.99374999999996,7.4999999999999964,Europe
Estonia_2007,Estonia,2007,1,14.9,29.9,72,1.4023253,73.3,31.1,12.2,99.99372,8,14.899999999999972,29.89999999999994,71.99999999999986,1.4023252999999973,73.29999999999986,31.09999999999994,12.199999999999976,99.99371999999981,7.999999999999985,Europe
Estonia_2008,Estonia,2008,1,13.3,27.1,66.62,1.7583269,74.4,29.6,12.3,99.99422,7.8,13.30000000000001,27.10000000000002,66.62000000000005,1.758326900000001,74.40000000000005,29.600000000000023,12.30000000000001,99.99422000000007,7.800000000000005,Europe
Estonia_2009,Estonia,2009,1,10.9,23.9,68.01,3.6803365,75.2,25.3,12.4,99.99498,7.7,10.899999999999999,23.899999999999995,68.00999999999999,3.6803364999999997,75.19999999999999,25.299999999999997,12.399999999999999,99.99497999999998,7.699999999999999,Europe
Estonia_2010,Estonia,2010,1,14.3,24.1,71.8,3.362707,76.3,26,12.5,99.99604,7.2,14.299999999999967,24.099999999999945,71.79999999999983,3.362706999999992,76.29999999999981,25.99999999999994,12.499999999999972,99.99603999999977,7.199999999999983,Europe
Estonia_2011,Estonia,2011,1,14.4,25,63.32,3.2907104,76.3,28,12.5,99.99575,7.3,14.400000000000007,25.00000000000001,63.32000000000003,3.2907104000000014,76.30000000000003,28.000000000000014,12.500000000000005,99.99575000000004,7.300000000000003,Europe
Estonia_2012,Estonia,2012,1.00003,13.6,25.4,66.26,10.905474,76.5,29,12.5,99.995590000000007,7.3,8.530223947436596,25.400000002158595,66.26000000426862,10.905474000846391,78.63343308155851,44.923572800265305,12.50040432377851,99.99882444743471,8.339013812198539,Europe
Estonia_2013,Estonia,2013,1.00002,14.9,28,62.87,11.059829,77.2,29.5,12.6,99.99639,6.8,8.814085540926243,28.00000004179467,62.87000005335139,11.05982900715606,79.26879295339451,48.82128289997703,12.600303216057078,99.9987963966865,8.227950792248638,Europe
Estonia_2014,Estonia,2014,1.00002,14.4,28.6,65.19,11.319703,77.3,30.5,12.6,99.9973,7,9.785855505402257,28.6,63.96374379348809,11.319702999999999,80.0022316752524,48.85336522100184,12.600220514249447,99.99905006581082,8.097245931251681,Europe
Estonia_2015,Estonia,2015,1,12.1,28,55.37,10.978912,77.8,31,12.7,99.99726,7.5,12.100000000000035,28.00000000000008,55.370000000000154,10.978912000000031,77.80000000000022,31.00000000000009,12.700000000000037,99.99726000000028,7.500000000000021,Europe
Finland_1990,Finland,1990,1,11.4,19.9,59.074,9.978122,75.4,32.9,7.46,99.99699,10.725,11.400000000000052,19.900000000000087,59.07400000000026,9.978122000000045,75.40000000000035,32.90000000000015,7.460000000000033,99.99699000000044,10.725000000000048,Europe
Finland_1991,Finland,1991,1,11,18.7,58.318,16.463941,75.7,30.8,7.7,99.99717,10.7,11.000000000000018,18.700000000000028,58.31800000000009,16.463941000000023,75.70000000000012,30.800000000000047,7.700000000000012,99.99717000000015,10.700000000000015,Europe
Finland_1992,Finland,1992,1,10.8,27.4,58.852,33.222854,76,29.6,7.9,99.99677,10.725,10.799999999999997,27.399999999999988,58.851999999999975,33.222853999999984,75.99999999999997,29.59999999999999,7.899999999999998,99.99676999999997,10.724999999999996,Europe
Finland_1993,Finland,1993,1,11.1,23.4,59.468,48.240538,76.3,29.3,8.2,99.99689,10.75,11.1,22.226966937857668,59.468,46.71551277888952,76.42941676647261,32.03053703500502,8.648379778551215,99.99730520304698,10.750044635715218,Europe
Finland_1994,Finland,1994,1,12.1,24.6,58.769,51.266681,76.8,30.3,8.4,99.99698,10.775,12.1,24.6,58.769,51.266681,76.8,30.3,8.4,99.99698,10.775,Europe
Finland_1995,Finland,1995,1,11.4,24.4,59.58,51.254706,76.9,31.5,8.6,99.99715,10.8,11.399999999999974,24.39999999999994,59.579999999999856,51.25470599999988,76.89999999999982,31.499999999999925,8.59999999999998,99.99714999999978,10.799999999999976,Europe
Finland_1996,Finland,1996,1.00002,12.5,24.1,59.07,51.906782,77.2,32.5,8.8,99.99674,10.56,11.974996774910032,23.818238087257487,59.07000000000001,51.90678199997669,77.20131326246587,38.24859754363762,10.025184357794936,99.99844106173325,10.560179637974603,Europe
Finland_1997,Finland,1997,1.00002,12.2,24.1,60.43,49.304647,77.3,34.5,8.9,99.99751,10.32,10.812829287873686,24.100000000000005,60.42999999999999,38.04260544009817,78.05476830691444,38.67694073365489,11.409142268411518,99.99933622824064,10.320188471448116,Europe
Finland_1998,Finland,1998,1.00002,11.5,25.8,67.84,44.096652,77.6,36.3,9,99.99778,10.08,9.2687693258795,25.799999999999997,61.54562193678913,27.103875060158916,79.23801790219439,36.30063454415958,12.191015631659255,99.99952810434854,10.080176212832516,Europe
Finland_1999,Finland,1999,1.00002,11.4,29.5,64.25999999999999,41.57947,77.8,37.8,9.2,99.99752,9.84,9.262649629664985,29.0497039331212,57.94277093896519,41.579469999979906,80.70587668001723,41.35254461323919,12.100426256403114,99.99961283630346,9.840205940199576,Europe
Finland_2000,Finland,2000,1.00002,11,29.6,69.2,39.920992,78,39.9,9.3,99.99741,9.6,9.13463875096658,28.42574914895897,58.68743304585335,39.92099199998885,80.39091255356622,39.90090120691221,12.11348635231778,99.999668605441,9.600216831738276,Europe
Finland_2001,Finland,2001,1.00002,12,33.6,60.99,38.426861,78.4,40.8,9.4,99.99737,9.533333333333331,9.016316128592395,30.157170301509694,59.78550086474033,38.42686100210036,80.38597695142798,41.08209845779404,12.123633641742181,99.99967456283694,9.533553040735287,Europe
Finland_2002,Finland,2002,1.00002,12.5,34.4,64.27,37.348976,78.6,41.4,9.5,99.99749,9.466666666666669,9.355404045006352,32.77915107394142,60.642081100584775,37.34897599999182,80.40952201689718,43.505539010414225,12.110516263963984,99.99968009848783,9.466874001194281,Europe
Finland_2003,Finland,2003,1.00001,13.9,36.5,61.98,39.349847,78.8,42.2,9.6,99.99828,9.4,9.749527760731292,35.334972737017495,60.946428587404796,39.34984701771468,80.6620835176231,46.52731873234681,12.117970380336688,99.99969032154158,9.400132572264043,Europe
Finland_2004,Finland,2004,1.00002,13.2,37.3,61.93,38.849066,79,43.7,11.9,99.99769,9.4,9.740332736984728,35.34397123048977,61.03580319134781,38.84906599998928,80.62476203232677,46.42820884012217,12.114628293420878,99.99968952959136,9.400187960123468,Europe
Finland_2005,Finland,2005,1.00002,10.9,37.8,63.8,35.561398,79.3,44.8,12,99.99813,9.5,10.438710511330477,33.7123892199172,60.0180049416561,35.5613979999915,80.18636700012637,44.80069101801717,12.024713158797802,99.99967242208737,9.500146532838462,Europe
Finland_2006,Finland,2006,1.00002,13,38.7,60.64,33.508389,79.6,46.4,12,99.99816,9.2,9.440158076951287,37.226515529828035,60.64,33.5083889999992,80.31222199167922,53.53161706714074,12.336879249671789,99.99969734929482,9.200141438737596,Europe
Finland_2007,Finland,2007,1.00002,12.6,39.9,67.07,29.431449,79.7,48.7,12,99.9979,9.2,10.029460247483435,39.9,63.585557833375866,29.431449000000004,80.14789819258635,50.352671905342895,12.000215054160263,99.9996920803651,9.200164874856199,Europe
Finland_2008,Finland,2008,1.00002,11,39.1,65.29,28.0802,80,48.8,12.2,99.99788,9.3,10.474523483525436,36.288212846685774,59.77568882628427,28.080199999999998,80.12893456622272,52.774420871325994,12.200218119673895,99.99966782826878,9.30016627155469,Europe
Finland_2009,Finland,2009,1.00001,10.5,36.3,55.02,36.044611,80.2,44.7,12.2,99.99823,9.3,8.294005127630308,28.6902314816305,55.02000000000001,36.04461100000002,80.20115929547674,53.51166073235165,12.643954239864229,99.99967547999539,9.300134432019124,Europe
Finland_2010,Finland,2010,1.00002,12,34.8,63.4,41.230872,80.4,45.9,12.3,99.9982,9.2,9.207332283990798,34.80000000608721,58.82963812818943,41.230872011692085,80.73109104737053,52.65033478986257,12.300185464872136,99.99970782139064,9.200138721945603,Europe
Finland_2011,Finland,2011,1.00002,10.5,35.3,56.32,42.455479,80.7,46.8,12.3,99.99819,9.3,8.403840477179532,30.030838442828383,56.32,42.455478999991755,80.70552571118611,51.43961242977786,12.547266256079011,99.99969721824297,9.300140173833746,Europe
Finland_2012,Finland,2012,1.00001,9.47,35,60.41,46.148221,80.9,46,12.4,99.99866,9.4,8.771359491302427,30.006493605616676,56.854599458739884,46.1482209999847,80.97311896313164,48.05102224694204,12.400128432463022,99.99969573179055,9.400097360092936,Europe
Finland_2013,Finland,2013,1.00001,9.52,35.5,56.69,47.965212,81.2,45.3,12.3,99.9986,9.3,9.022151489864491,32.36044318449923,56.690000000000005,47.96521199998274,81.2073170416013,52.40970964349265,12.472047379414839,99.99970782193604,9.300103028882456,Europe
Finland_2014,Finland,2014,1.00001,8.73,35.1,64.88,50.594257,81.4,45,12.4,99.9986,9.4,8.73,29.30972185158245,55.68513958547453,50.594256999978754,81.40089484911088,49.101447142072104,12.455170037700388,99.99969930783932,9.400103336383813,Europe
France_1990,France,1990,1,7.08,17,59.54,26.159275,77.2,33.7,7.33,99.99896,7.6,5.703225790227534,17,59.53999999999999,26.159275,77.83621168978028,33.700146811696285,9.935394902232591,99.99939563845231,7.600033108869192,Europe
France_1991,France,1991,1.00001,7.5,17.4,59.69,26.683032999999998,77.4,33.9,7.5,99.99895,7.7,5.4727563377406865,17.40000001601281,59.69000003468868,26.683033010868026,78.14903597356125,34.60844835664085,9.973383972346841,99.99945084081767,7.700038566585474,Europe
France_1992,France,1992,1.00001,7.28,19.9,60.06,29.726353,77.6,34.3,7.8,99.999019,7.8,4.93271136688227,19.900000000000002,60.06,29.726353,79.33902404626238,37.11627691957155,10.047433213472003,99.99969472803494,7.800052707301898,Europe
France_1993,France,1993,1.00001,6.9,18.8,60.07,35.005109,77.8,33.9,8.1,99.99895,7.9,5.177548291311596,18.8,60.06999999999999,35.005109,78.75048072882493,33.90027732679391,9.558843495166451,99.99976806451441,7.900064627777931,Europe
France_1994,France,1994,1.00001,6.79,18.9,59.63,38.792508,78,34.6,8.4,99.9989,8,5.495546031549978,18.899999999999995,58.95142027566059,38.792508,78.5418048298927,34.600307565074914,9.713311829762064,99.9997889065996,8.000071113312117,Europe
France_1995,France,1995,1.00001,6.88,21.1,59.98,44.119832,78.2,35.2,8.8,99.99898,8.033333333333333,5.906423682961908,21.1,59.406632703730686,44.1198319999954,78.63756395594424,35.20029098081897,9.762766632829027,99.99980664160756,8.033399740887663,Europe
France_1996,France,1996,1.00001,7.13,19.1,59.87,47.585737,78.4,35.5,9,99.999001,8.066666666666666,5.616400198445528,19.1,58.04653455819144,47.58573699999202,78.83830372335488,35.50028453566626,10.041055206626055,99.99980250096245,8.066731321719471,Europe
France_1997,France,1997,1.00001,6.98,17.8,60.09,48.825126,78.7,36.3,9.2,99.999103,8.1,5.383349953467183,17.8,57.470309356667265,48.82512599999076,78.91416565798549,36.30024883855871,10.56009703974281,99.99978849951125,8.100055525959386,Europe
France_1998,France,1998,1.00001,7.29,19.2,60.46,49.929876,78.8,37.4,9.4,99.999286,8.133333333333333,5.700117455307639,19.200000002939646,57.59152264402894,49.92987600563957,79.11569571586512,37.40018848020665,10.57327676997353,99.99978995616614,8.133374322106558,Europe
France_1999,France,1999,1,7.19,19.5,61.58,49.685974,78.9,38.5,9.6,99.999318,8.166666666666666,5.743993309951517,19.499999999999996,57.50116257707692,49.68597399998876,79.17274561065332,38.500179183211706,10.796371253576572,99.99978340775553,8.166704675226725,Europe
France_2000,France,2000,1.00001,7.06,20.1,61.53,48.58023,79.2,39.7,9.8,99.999166,8.2,5.823222684967998,20.1,57.523550897281545,48.58022999998989,79.21599230994832,39.700242594890476,10.951503358566132,99.99977706514726,8.200050107760752,Europe
France_2001,France,2001,1.00001,7.09,19.3,62.14,48.465739,79.3,40.2,10,99.999187,8.2,5.636420882023759,19.3,57.276764732766466,47.5460148827295,79.40763823953338,40.200231299483775,11.116085295097802,99.99976236722404,8.200047180491717,Europe
