dmu,country,year,efficiencies,CO2,material_footprint,foreign_investment,government_debt,life_expectancy,income,mean_years_in_school,murder,income_share_20,target_input.CO2,target_input.material_footprint,target_input.foreign_investment,target_input.government_debt,target_output.life_expectancy,target_output.income,target_output.mean_years_in_school,target_output.murder,target_output.income_share_20,continent
Czechia_2008,Czechia,2008,0.88908,11.8,23.5,62.22,25.953409,77.3,34.6,12.2,99.999324,9.8,4.991112223052151,20.893461191074046,55.3187725663246,23.074746541173273,78.39392900598095,34.599999999999994,12.200000000000001,104.02726856139006,9.799999999999999,Europe
Czechia_2009,Czechia,2009,0.87611000000000006,11,22.5,61.04,30.945194,77.6,32.8,12.3,99.99924,9.6,4.672947634371209,19.712506759368736,53.477840559639716,27.111437595332653,77.75327998185027,32.8,12.300000000000031,103.68423652326774,9.600000000000025,Europe
Czechia_2010,Czechia,2010,0.84558,11.2,22,63.36,34.646132,77.8,33.5,12.4,99.999333,9.4,4.497161774634313,18.60273838712764,53.57588655492761,29.296042260085972,78.28045445560062,33.5,12.400000000000002,103.82686815989288,9.399999999999991,Europe
Czechia_2011,Czechia,2011,0.86204,10.9,22.3,60.32,37.254595,78,34,12.5,99.999262,9.3,5.025070662541365,19.2235146209039,51.9983139880235,32.114988864500134,79.18310024562717,34,12.499999999999972,105.43526215092811,9.300000000000015,Europe
Czechia_2012,Czechia,2012,0.83657,10.5,22.4,63.02,41.523662,78.3,33.7,12.4,99.999254,9.6,4.947383319360768,18.739132824753135,52.72054243823521,34.73738471376621,78.4241786065819,33.7,12.400000000000608,103.88889656557289,9.600000000000504,Europe
Czechia_2013,Czechia,2013,0.84279,10.1,21.9,61.98,41.854987,78.5,33.7,12.6,99.999203,9.4,4.873378353151387,18.45708875562468,52.23608954674053,35.27494109244371,79.81014513924445,33.7,12.6,106.15128033264341,9.4,Europe
Czechia_2014,Czechia,2014,0.8644,9.83,22.2,62.36,39.429228,79,34.4,12.8,99.999342,9.7,4.841476335326361,19.18973787291501,53.90414656554242,34.08272747078489,80.99681080914223,34.39999999999999,12.800000000000072,107.62852013668414,9.70000000000006,Europe
Czechia_2015,Czechia,2015,0.9008,9.89,22.5,59.404,37.621423,79,36.2,12.7,99.99934,9.7,5.10886443637157,20.26795843593122,53.51101346346919,33.889308340648306,80.31758245894389,36.2,12.700000000000001,106.05012607924697,9.700000000000001,Europe
Czechia_2016,Czechia,2016,0.8829,10,22.7,64.03,35.732049,79.2,37,12.7,99.999533,10,5.123546123928996,20.04185749143342,56.53216454523467,31.547869336352775,80.41891450222663,37,12.700000000000001,105.34036522634449,9.99999999999986,Europe
Denmark_1990,Denmark,1990,0.98443,10.4,15,59.319,61.433663,75.2,39,8.96,99.999,9.64,9.904125898123436,14.766379835342697,58.39512569684624,51.01859544941668,75.2,39,10.040627940419038,99.999,9.64,Europe
Denmark_1991,Denmark,1991,0.89408,12.5,19.6,59.62,62.287281,75.4,39.5,9.2,99.99864,9.72,10.687132246871261,17.52396413637195,53.30503784746778,55.689799918121615,75.40000000002593,39.50000000001652,9.861265595292961,100.39073638507155,9.720000000003003,Europe
Denmark_1992,Denmark,1992,0.952,11.3,16.9,59.165,66.748644,75.5,40.1,9.3,99.99874,9.8,10.269134715622451,16.088817538176357,56.3251413991837,58.17146902263847,75.5,40.099999999999994,10.233095660594724,100.0947086135719,9.799999999999997,Europe
Denmark_1993,Denmark,1993,0.9443,11.7,17.3,59.7,78.387362,75.5,40,9.5,99.99873,10.1,10.998043021288824,16.336327170510906,56.37449318378634,63.57208568412223,75.50000000000033,40,10.274334690058943,100.29867653680441,10.099999999999998,Europe
Denmark_1994,Denmark,1994,0.93881,12.4,18.1,61.71,75.53708,75.5,42,9.7,99.99869,10.4,11.6412469184481,16.992465259992787,57.93397962398709,66.5437981167648,75.71057685688568,42,10.27275113073625,99.99869000000153,10.400000000000105,Europe
Denmark_1995,Denmark,1995,0.96513,11.8,18.9,60.74,74.289689,75.6,43,9.9,99.99895,10.7,11.388580952935742,18.241032204278394,58.62223788824793,67.17570702955418,79.74390571488405,43,11.11310014499996,105.28707235908817,10.70000000000011,Europe
Denmark_1996,Denmark,1996,0.99562,14.3,18.1,58.912,72.480019,75.9,44,10.1,99.99898,10.64,12.411169758704306,18.020717861715042,58.65395197071622,70.11270566058569,77.48599689992244,44,10.434314618087958,102.34672711812468,10.64,Europe
Denmark_1997,Denmark,1997,1,12.4,17.8,60.11,67.819591,76.3,45.3,10.2,99.99892,10.58,12.400000000106331,17.80000000015264,60.11000000051545,67.81959100058157,76.30000000065428,45.30000000038845,10.200000000087465,99.99892000085751,10.580000000090726,Europe
Denmark_1998,Denmark,1998,0.93889,11.6,21.6,62.27,62.791582,76.7,46.1,10.4,99.999123,10.52,10.891148693795811,20.280069981550877,58.46481285885037,58.954522093129086,79.81866407260314,46.1000000000001,11.8327528429948,104.1257526949705,10.520000000000007,Europe
Denmark_1999,Denmark,1999,0.90732,11,21.5,67.97,59.491543,76.7,47.3,10.6,99.99898,10.46,9.980548958080977,19.507436599885544,61.670719334614965,53.9780234093552,81.78655408507392,47.3,11.70684443276121,106.02030893178524,10.459999999999999,Europe
Denmark_2000,Denmark,2000,0.82084,10.2,23.2,80.4,53.598169,77.2,48.9,10.7,99.99887,10.4,8.372569004336784,19.04349028437347,65.9955439165405,43.993688266851464,87.17853800201054,48.9,12.149080984173331,112.90498669504557,10.4,Europe
Denmark_2001,Denmark,2001,0.95319,10.4,21.5,64.14,50.658901,77.3,49.1,11.4,99.999167,10.2,9.91317203274086,20.49357679845467,61.13758213269237,48.2875385194576,81.70598246382724,49.10000000000001,11.919427566024664,105.8161848294922,10.2,Europe
Denmark_2002,Denmark,2002,0.95477,10.3,22.6,60.98,50.245626,77.4,49.2,12.1,99.999105,10,9.834108017996204,21.577751573467484,58.221738537611216,47.97290422482313,80.14427468199182,49.20000000000002,12.1,103.3060125201637,9.999999999999748,Europe
Denmark_2003,Denmark,2003,0.97199,11.3,22.8,59.043,48.36607,77.7,49.3,12.8,99.99889,9.8,8.399779687645234,22.16142128494695,57.38933319855728,47.01144092838711,91.30738639585655,49.3,12.8,119.94204238238338,9.800000000000036,Europe
Denmark_2004,Denmark,2004,1,10.2,23.9,55,45.717071,78,50.4,12.8,99.999372,9.9,10.200000000000156,23.900000000000365,55.000000000000846,45.7170710000007,78.0000000000012,50.40000000000077,12.800000000000196,99.99937200000153,9.900000000000151,Europe
Denmark_2005,Denmark,2005,0.93456,9.51,25,63.36,38.282882,78.3,51.5,12.8,99.999,9.8,7.63872073494047,23.36387794063251,59.21341225273907,35.7774632905455,84.21363292858814,51.5,12.8,106.70019962346119,9.8,Europe
Denmark_2006,Denmark,2006,0.98317,10.9,26.2,59.343,31.757338,78.5,53.3,12.8,99.999299,9.8,7.550730018118116,25.759095812430694,58.34435201518686,31.222912682839876,84.81421924573897,53.300000000000004,12.800000000000002,106.1679845374676,9.8,Europe
Denmark_2007,Denmark,2007,0.94722,10,28.1,62.2,27.068642,78.7,53.6,12.5,99.999186,9.8,7.680076502141528,26.616907605069457,58.91714067741344,25.639983740527853,85.0355867853817,53.60000000000001,12.500000000000002,106.73539984815133,9.800000000000251,Europe
Denmark_2008,Denmark,2008,0.96685,9.33,27.9,59.12,31.230107,79,53,12.9,99.999202,9.8,7.436675360316604,26.975085015047224,57.16010846199121,30.19479538903184,84.62239866666222,53.00000000000001,12.900000000000002,106.53717478416806,9.800000000000018,Europe
Denmark_2009,Denmark,2009,0.92378,8.84,25.4,59.67,36.437683,79.2,50.1,12.7,99.999198,9.2,6.375099382172875,23.46408148295409,55.122115830231934,33.660502478825535,80.5919007709108,50.10000000000001,12.700000000000003,100.85352384305821,9.20000000000046,Europe
Denmark_2010,Denmark,2010,0.99023,8.86,24.1,54.85,38.165226,79.5,50.8,12.7,99.999268,9.3,6.993527634970993,23.864510564138573,54.314041678132824,37.79230037592264,80.52160133385495,50.8,12.700000000000001,100.58168413322565,9.3,Europe
Denmark_2011,Denmark,2011,0.92801,7.93,24.3,62.44,41.028961,79.9,51.3,12.7,99.999211,9.4,7.089683387005677,22.55054962196815,57.94470446072806,38.0751284349093,84.73151094437554,51.3,12.700000000000003,107.32737800460846,9.400000000000004,Europe
Denmark_2012,Denmark,2012,1,7.11,24.2,53.5,39.974839,80.3,51.2,12.8,99.999688,9.3,7.109999999999998,24.199999999999992,53.49999999999998,39.97483899999999,80.29999999999997,51.19999999999999,12.799999999999997,99.99968799999998,9.299999999999997,Europe
Denmark_2013,Denmark,2013,0.97105,7.41,24.1,58.698,38.35388,80.5,51.5,13.2,99.999619,9.1,7.162235865618223,23.402293010990405,56.99866369954874,37.24351609412322,82.27971917111623,51.5,13.2,102.79729333376912,9.099999999999882,Europe
Denmark_2014,Denmark,2014,0.95262,6.63,24.2,60.36,38.221198,80.8,52,12.8,99.999364,9.1,6.315865047478714,23.053383732878515,57.5000926494443,35.7458885132438,83.24778032923908,52,12.8,104.44961629549475,9.1,Europe
Denmark_2015,Denmark,2015,0.98909,6.19,24.3,59.111,33.367938,81,52.9,12.5,99.999428,9.4,6.122447845733247,24.03481141378463,58.46591512264388,32.3460542526234,84.56625334629878,52.89999999999999,13.244348691704289,105.87564092882447,9.400000000000002,Europe
El Salvador_1991,El Salvador,1991,1,0.591,4.47,58.979,57.519297,70.1,5.29,3.8,99.9565375,2.6,0.5909999999998106,4.469999999998567,58.9789999999811,57.51929699998157,70.09999999997753,5.289999999998305,3.799999999998782,99.95653749996796,2.599999999999167,Americas
El Salvador_1992,El Salvador,1992,1,0.613,3.5,58.763,52.612891,70.8,5.59,3.9,99.9566,2.875,0.6130000000000008,3.5000000000000044,58.763000000000076,52.61289100000007,70.8000000000001,5.590000000000007,3.9000000000000052,99.95660000000012,2.875000000000004,Americas
El Salvador_1993,El Salvador,1993,1,0.725,3.82,58.746,41.557363,70.9,5.83,4,99.9464,3.1500000000000004,0.7250000000000001,3.8200000000000007,58.746000000000016,41.55736300000001,70.90000000000002,5.830000000000001,4.000000000000001,99.94640000000003,3.1500000000000012,Americas
Estonia_2003,Estonia,2003,1,12.5,18.9,69,3.1322832,72.1,22.1,11.9,99.99007,6.1,12.500000000016136,18.9000000000244,69.00000000008907,3.1322832000040437,72.10000000009308,22.100000000028533,11.900000000015362,99.99007000012908,6.100000000007874,Europe
Estonia_2004,Estonia,2004,1,12.7,20.5,67.45,2.7819057,72.5,23.7,12,99.99326,7.1,12.699999999999983,20.499999999999975,67.44999999999992,2.7819056999999963,72.49999999999991,23.69999999999997,11.999999999999986,99.99325999999988,7.099999999999991,Europe
Estonia_2005,Estonia,2005,1,12.6,22.9,80.2,2.2515553,73,26.1,12.1,99.99239,7.4,12.600000000000003,22.900000000000002,80.20000000000002,2.2515553000000006,73.00000000000001,26.10000000000001,12.100000000000003,99.99239000000003,7.400000000000002,Europe
Estonia_2006,Estonia,2006,1,12.2,24.9,68.8,2.0546941,73.3,28.8,12.2,99.99375,7.5,12.20000000000006,24.90000000000012,68.80000000000034,2.05469410000001,73.30000000000035,28.800000000000143,12.20000000000006,99.99375000000049,7.500000000000036,Europe
Estonia_2007,Estonia,2007,1,14.9,29.9,72,1.4023253,73.3,31.1,12.2,99.99372,8,14.899999999999855,29.899999999999707,71.99999999999929,1.4023252999999862,73.29999999999929,31.099999999999696,12.19999999999988,99.99371999999902,7.999999999999922,Europe
Estonia_2008,Estonia,2008,1,13.3,27.1,66.62,1.7583269,74.4,29.6,12.3,99.99422,7.8,13.299999999998876,27.099999999997713,66.61999999999438,1.7583268999998514,74.39999999999372,29.5999999999975,12.299999999998962,99.99421999999156,7.799999999999341,Europe
Estonia_2009,Estonia,2009,0.99929,10.9,23.9,68.01,3.6803365,75.2,25.3,12.4,99.99498,7.7,10.892312873499533,23.88314474097374,67.96203656208742,3.677740975942873,75.20000000000002,27.745400917234868,12.399999999999535,102.68464141884336,7.700000000000155,Europe
Estonia_2010,Estonia,2010,0.94454,14.3,24.1,71.8,3.362707,76.3,26,12.5,99.99604,7.2,13.506911149646072,22.763395713739186,67.81791752060055,3.1762087182722234,76.30000000000001,26.015791739224063,12.499999999999998,103.20022766090935,7.389145332627083,Europe
Estonia_2011,Estonia,2011,1,14.4,25,63.32,3.2907104,76.3,28,12.5,99.99575,7.3,14.400000000000023,25.00000000000004,63.3200000000001,3.2907104000000054,76.30000000000011,28.000000000000043,12.50000000000002,99.99575000000016,7.300000000000011,Europe
Estonia_2012,Estonia,2012,0.89744,13.6,25.4,66.26,10.905474,76.5,29,12.5,99.995590000000007,7.3,10.328826163848204,22.79505222151918,59.464573236136395,9.78704131222115,76.49999999999976,28.99999999999967,12.5,100.17345339998812,7.490117417251063,Europe
Estonia_2013,Estonia,2013,0.91421,14.9,28,62.87,11.059829,77.2,29.5,12.6,99.99639,6.8,11.613195938611087,25.5980048523397,57.47666303809259,10.111055586001688,77.19999999999999,29.5,12.6,100.12434089675679,7.525120445874519,Europe
Estonia_2014,Estonia,2014,0.88686,14.4,28.6,65.19,11.319703,77.3,30.5,12.6,99.9973,7,11.430764351453004,25.364121731326755,57.81423411416831,10.038962407498268,77.29999999999873,30.499999999998266,12.600000000000001,100.0779679534472,7.56639902736643,Europe
Estonia_2015,Estonia,2015,1,12.1,28,55.37,10.978912,77.8,31,12.7,99.99726,7.5,12.09999999999983,27.999999999999606,55.369999999999216,10.978911999999845,77.7999999999989,30.999999999999563,12.69999999999982,99.99725999999859,7.499999999999894,Europe
Finland_1990,Finland,1990,1,11.4,19.9,59.074,9.978122,75.4,32.9,7.46,99.99699,10.725,11.4,19.9,59.074,9.978122,75.4,32.9,7.46,99.99699,10.725,Europe
Finland_1991,Finland,1991,0.99585,11,18.7,58.318,16.463941,75.7,30.8,7.7,99.99717,10.7,10.668712527959872,18.62236792700594,58.07589586990013,16.39559180911762,76.0515760738258,30.799999999999997,8.08254000649185,101.66681476819215,10.7,Europe
Finland_1992,Finland,1992,0.88415,10.8,27.4,58.852,33.222854,76,29.6,7.9,99.99677,10.725,9.548853629595534,24.225795319528473,52.03417905638626,29.37408981513058,80.56831791691062,33.846042140527516,10.57667994600007,109.19819433799663,10.725000000000499,Europe
Finland_1993,Finland,1993,0.85841,11.1,23.4,59.468,48.240538,76.3,29.3,8.2,99.99689,10.75,9.528337868539502,20.086766317461507,51.04785552849671,41.41010315532616,82.01678987272457,29.3,10.8110423181388,112.26980302306515,10.750000000000021,Europe
Finland_1994,Finland,1994,0.85041,12.1,24.6,58.769,51.266681,76.8,30.3,8.4,99.99698,10.775,10.28994834952655,20.920060280854468,49.97768384738651,43.597644590220355,82.68362435075308,30.3,10.685420470722587,113.23130406150469,10.775000000000167,Europe
Finland_1995,Finland,1995,0.85837,11.4,24.4,59.58,51.254706,76.9,31.5,8.6,99.99715,10.8,9.78537007565404,20.94412542508392,51.14143413223463,43.99528652007432,83.48611258737476,31.5,11.130703094683845,113.71430527339594,10.800000000000022,Europe
Finland_1996,Finland,1996,0.8505,12.5,24.1,59.07,51.906782,77.2,32.5,8.8,99.99674,10.56,10.631293100668755,20.49713309808936,50.23923867652037,44.14689706836136,81.49100953321356,32.5,10.527026962207874,110.50967037051954,10.560000000000002,Europe
Finland_1997,Finland,1997,0.84519,12.2,24.1,60.43,49.304647,77.3,34.5,8.9,99.99751,10.32,10.311287383850216,20.369018520556516,51.07468004967775,41.67167086690888,79.25945287679794,34.50000000000001,10.601032444676475,106.50631318783772,10.31999999999999,Europe
Finland_1998,Finland,1998,0.78238,11.5,25.8,67.84,44.096652,77.6,36.3,9,99.99778,10.08,8.997403418093382,20.18547897276584,53.07685633769219,34.50046673315459,78.6137888549414,36.2999999999996,10.512362165875945,103.59881636325842,10.079999999999973,Europe
Finland_1999,Finland,1999,0.77949,11.4,29.5,64.25999999999999,41.57947,77.8,37.8,9.2,99.99752,9.84,8.886137656906861,22.994829901644966,50.08975489761715,32.410604747476285,77.79999999999995,37.8,10.62339117169475,102.8634354335936,9.839999999999998,Europe
Finland_2000,Finland,2000,0.74986,11,29.6,69.2,39.920992,78,39.9,9.3,99.99741,9.6,8.248438478426685,22.195798087402714,51.89017660973876,29.935076955433072,77.99999999999999,39.9,10.771065578194342,101.78083412108289,9.599999999999998,Europe
Finland_2001,Finland,2001,0.77638,12,33.6,60.99,38.426861,78.4,40.8,9.4,99.99737,9.533333333333331,9.316605153583863,26.086494430035067,47.351645693089964,29.833990935720884,78.40000000000079,40.8,10.597790780144376,103.84832180339806,9.533333333333276,Europe
Finland_2002,Finland,2002,0.75044,12.5,34.4,64.27,37.348976,78.6,41.4,9.5,99.99749,9.466666666666669,9.380490378757585,25.81510952234088,48.23072933141998,28.028136801955835,78.60000000000002,41.400000000000006,10.526099642514438,103.79786502153057,9.466666666666667,Europe
Finland_2003,Finland,2003,0.74698,13.9,36.5,61.98,39.349847,78.8,42.2,9.6,99.99828,9.4,10.38297633596307,27.2646500908392,46.29761678438539,29.393419440631273,78.79999999999677,42.2,10.254285103923335,105.21823837930177,9.39999999999963,Europe
Finland_2004,Finland,2004,0.76041,13.2,37.3,61.93,38.849066,79,43.7,11.9,99.99769,9.4,7.613789421895814,28.36326056354451,47.09213744504844,29.54118449352112,78.99999999999966,43.70000000000001,11.900000000000002,103.96571322289036,9.4,Europe
Finland_2005,Finland,2005,0.76182,10.9,37.8,63.8,35.561398,79.3,44.8,12,99.99813,9.5,7.459417235039891,28.79676567427933,48.60406481531794,27.091355694597453,79.30000000000005,44.8,12,103.86667764502721,9.499999999999996,Europe
Finland_2006,Finland,2006,0.77581,13,38.7,60.64,33.508389,79.6,46.4,12,99.99816,9.2,7.887366986421615,30.02373909524836,47.044949321340056,25.996049840777516,79.6000000000002,46.4,12.000000000001,104.38327414186176,9.199999999999767,Europe
Finland_2007,Finland,2007,0.74409,12.6,39.9,67.07,29.431449,79.7,48.7,12,99.9979,9.2,7.3936617888269645,29.68917303442855,49.906086100725936,21.899633634458393,79.70000000000249,48.7,12.000000000003883,102.98536293953097,9.199999999999601,Europe
Finland_2008,Finland,2008,0.77007,11,39.1,65.29,28.0802,80,48.8,12.2,99.99788,9.3,7.168771430203568,30.109693857225096,50.277798259288325,21.6236886304253,80.00000000000085,48.8,12.200000000001346,103.43491279113988,9.299999999999862,Europe
Finland_2009,Finland,2009,0.82883,10.5,36.3,55.02,36.044611,80.2,44.7,12.2,99.99823,9.3,8.038715602807384,30.086621133963884,45.602366247675455,29.874946420883163,80.20000000000339,44.7,12.200000000000472,106.25482799878746,9.300000000000054,Europe
Finland_2010,Finland,2010,0.77095,12,34.8,63.4,41.230872,80.4,45.9,12.3,99.9982,9.2,7.092608360629864,26.82905478837378,48.878220505255676,31.786934593690415,80.40000000000002,45.9,12.299999999999931,104.39351713462328,9.199999999999978,Europe
Finland_2011,Finland,2011,0.82282,10.5,35.3,56.32,42.455479,80.7,46.8,12.3,99.99819,9.3,7.981503139021276,29.04540652604347,46.340999873846116,34.93304948478474,80.69999999999999,46.8,12.30000000000001,105.37176762258267,9.299999999999997,Europe
Finland_2012,Finland,2012,0.79133,9.47,35,60.41,46.148221,80.9,46,12.4,99.99866,9.4,7.493913780313076,27.69661904022394,47.80436446342651,36.51856275488749,80.90000000000006,46,12.567793599189233,105.36813657041898,9.400000000000098,Europe
Finland_2013,Finland,2013,0.80181,9.52,35.5,56.69,47.965212,81.2,45.3,12.3,99.9986,9.3,7.633212115774942,28.464183835079858,45.45449525663878,38.45889048046699,81.20000000000007,45.3,12.62793581614077,106.7051390757131,9.300000000000132,Europe
Finland_2014,Finland,2014,0.75847,8.73,35.1,64.88,50.594257,81.4,45,12.4,99.9986,9.4,6.621404900645901,26.622143414968058,49.20924970835152,36.28175787134863,83.27544456284244,45.00000000000001,13.080347956698919,109.0761277117976,9.400000000000002,Europe
France_1990,France,1990,0.90127,7.08,17,59.54,26.159275,77.2,33.7,7.33,99.99896,7.6,6.101951231694807,15.321614121480133,53.66170028193687,23.576606896922478,77.19999999999996,33.70000000000001,11.291354926323567,103.37341261689335,8.1824461747245,Europe
France_1991,France,1991,0.89641,7.5,17.4,59.69,26.683032999999998,77.4,33.9,7.5,99.99895,7.7,6.1809331039225555,15.597501542403721,53.506601555521726,23.91888783755801,77.39999999999992,33.900000000000006,11.321487099942454,103.67699934651083,8.207980224661068,Europe
France_1992,France,1992,0.86307,7.28,19.9,60.06,29.726353,77.6,34.3,7.8,99.999019,7.8,6.283143178403337,17.175075446458504,51.83593122183558,25.655897262468795,77.60000000000247,34.3,11.124385216810056,103.64026995289812,7.961548196955297,Europe
France_1993,France,1993,0.85632,6.9,18.8,60.07,35.005109,77.8,33.9,8.1,99.99895,7.9,5.908573697092632,16.098722537006037,51.43884376584847,29.975400913226167,77.8,33.900000000000006,11.04430240837358,103.63954804776125,7.900000000000002,Europe
France_1994,France,1994,0.8528,6.79,18.9,59.63,38.792508,78,34.6,8.4,99.9989,8,5.790534321981266,16.117982133349912,50.85266003236276,33.082378351948805,78,34.6,11.034966054295346,103.79623792219522,8,Europe
France_1995,France,1995,0.81869,6.88,21.1,59.98,44.119832,78.2,35.2,8.8,99.99898,8.033333333333333,5.632593172884886,17.274377318004483,49.10507827174926,36.12050356279463,78.20000000000019,35.200000000000095,11.353206816088182,103.64126445185055,8.03333333333336,Europe
France_1996,France,1996,0.83599,7.13,19.1,59.87,47.585737,78.4,35.5,9,99.999001,8.066666666666666,5.960585960186748,15.967348084090727,50.05053035573359,39.7810485087432,78.39999999999993,35.5,11.267936163246455,104.62218523535186,8.394087813863317,Europe
France_1997,France,1997,0.85912,6.98,17.8,60.09,48.825126,78.7,36.3,9.2,99.999103,8.1,5.996628301230152,15.292261283939421,51.624268570333534,41.946437304116046,78.70000000000171,36.30000000000022,11.052742838454359,104.5917332382764,8.32813071623566,Europe
France_1998,France,1998,0.84125,7.29,19.2,60.46,49.929876,78.8,37.4,9.4,99.999286,8.133333333333333,6.1327140293656806,16.152004027959048,50.861987683875995,42.003518659765476,78.80000000000138,37.400000000000176,11.113247967801827,104.51277998580652,8.300432965185895,Europe
France_1999,France,1999,0.83828,7.19,19.5,61.58,49.685974,78.9,38.5,9.6,99.999318,8.166666666666666,6.027243790615361,16.346488722809454,51.621373105160224,41.650831470400284,78.90000000000163,38.50000000000021,11.141395385095164,104.0697457431737,8.256766139576483,Europe
France_2000,France,2000,0.84391,7.06,20.1,61.53,48.58023,79.2,39.7,9.8,99.999166,8.2,5.958019018767804,16.962632050599662,51.92590796385244,40.99744111559742,79.20000000000312,39.70000000000041,11.286150485971474,103.96408978743965,8.254122298658665,Europe
France_2001,France,2001,0.85194,7.09,19.3,62.14,48.465739,79.3,40.2,10,99.999187,8.2,6.040270741553154,16.442485939630032,52.93969307195111,41.290012023900744,79.30000000000418,40.200000000000536,11.054080819333349,103.99530865708797,8.204424895136432,Europe
France_2002,France,2002,0.84895,6.96,20,61.93,50.616282,79.5,40.4,10.1,99.999225,8.2,5.908709529422407,16.979050371903504,52.5756294765991,42.97082008582353,79.50000000000006,40.4,11.332432480369151,103.87253313195981,8.231503146625098,Europe
France_2003,France,2003,0.84721,7.02,20.8,60.8,53.757177,79.7,40.4,10.2,99.999277,8.2,5.94740862120063,17.621951470224154,51.510319682195664,45.54357520530031,79.70000000000262,40.4,11.558701667165463,104.03205021944154,8.261021165852114,Europe
France_2004,France,2004,0.85524,6.99,21.6,60.18,53.667242,80.3,41.3,10.3,99.999296,8.4,5.978121863122109,18.473166272325003,51.468293808625496,44.55983677301029,80.3000000005888,41.30000000037543,11.732461798217326,104.7188028918219,8.400000000068193,Europe
France_2005,France,2005,0.8466,6.99,21.8,62.38,54.295106,80.6,41.6,10.4,99.999326,8.6,5.9177550613343515,18.45594568485933,52.8110959550291,36.86478194415585,80.60000000044175,41.60000000028168,11.616894887656688,105.61195334239935,8.600000000051162,Europe
France_2006,France,2006,0.85299,6.77,22.1,61.9,51.418959,80.8,42.4,10.6,99.999327,8.5,5.774741753962845,18.85107721751625,52.80007600741939,40.96856762119689,80.80000000007307,42.400000000046596,11.874304036448699,104.98884436346472,8.500000000008464,Europe
France_2007,France,2007,0.85277,6.56,22.8,61.65,51.185767,81.1,43.1,10.7,99.99943,8.1,5.59419680143177,19.44324498058603,52.573511098821434,43.649886285096315,81.09999999999995,43.10000000000001,12.262497329229467,104.56921108401656,8.385949021144372,Europe
France_2008,France,2008,0.85943,6.42,22.8,60.82,55.250504,81.2,43,10.7,99.999344,7.9,5.517540124873703,19.59500231263526,52.270528098881925,47.09483490222625,81.20000000001122,43.000000000007766,12.430741731312583,104.36332274132488,8.382649057767956,Europe
France_2009,France,2009,0.87836,6.12,22,59.182,67.046336,81.4,41.5,10.8,99.999288,7.7,5.375553986765269,19.32388688052844,51.98301242561175,49.24867906254677,81.40000000000931,41.50000000000646,12.664101559038041,104.86751004851808,8.483328250127533,Europe
France_2010,France,2010,0.89181,6.2,20.9,59.97,68.250765,81.6,42.1,10.9,99.999383,7.7,5.529226531054238,18.638844274037947,53.48188952698864,46.31007579531709,81.6,42.1,12.301571553615124,105.36640567441987,8.461750117248787,Europe
France_2011,France,2011,0.91425,5.78,20.5,60.04,69.642518,81.8,42.9,10.9,99.999374,7.8,5.284354753080386,18.742088657118664,54.891463559679,41.100978588114714,81.80000000001226,42.9000000000085,12.380464671401704,105.35481365093658,8.501055859960847,Europe
France_2012,France,2012,0.91636,5.76,20.6,59.73,72.026863,82,42.8,11,99.999393,7.8,5.278237341719729,18.877029381845098,54.73422160085501,42.03144606447955,82.00000000000001,42.8,12.480583514625579,105.60308610611926,8.532301937507388,Europe
France_2013,France,2013,0.91813,5.75,20.7,59.62,74.745334,82.3,42.8,11.2,99.999393,8,5.279244762878006,19.0052811463602,54.73888221961464,42.733986992857275,82.30000000001888,42.80000000001311,12.578470948691512,105.98298442890032,8.572102701194046,Europe
France_2014,France,2014,0.93887,5.23,20.9,58.703,76.026915,82.6,43,11.4,99.99956,8,4.910313003313328,19.622474525668935,55.114742683270016,40.234553183230865,82.59999999999991,43.00000000000001,13.001027675775326,105.96417057737321,8.667205159655673,Europe
Germany_1991,Germany,1991,0.92231,12.8,19.5,58.754,22.772985,75.8,38.3,8.9,99.99889,8.8,8.51431365448225,17.985071249680022,54.189480830958985,21.00378245091766,75.8,38.3,9.0173416518011,100.7012603381385,8.8,Europe
Germany_1992,Germany,1992,0.91048,12.1,20.9,58.4,24.847479,76.2,38.7,9.1,99.99888,8.9,8.803872416471329,19.029087482050194,53.172187031187775,22.623198641120382,76.2000000000032,38.7,9.100000000000398,101.3011470598581,8.900000000000368,Europe
Germany_1993,Germany,1993,0.91664,11.9,19.8,58.5232,27.06989,76.3,38.1,9.3,99.99885,9,8.198203391893186,18.1495659632441,53.644983776773145,24.813472432967774,76.30000000000001,38.1,9.299999999998398,100.80294733126624,9.000000000000002,Europe
Germany_1994,Germany,1994,0.88818,11.6,20.4,58.841,28.815774,76.6,38.9,9.5,99.99885,8.5,8.142007762867902,18.11894640316047,52.26161398570825,25.593699248607663,76.60000000000291,38.900000000000006,9.542342090736161,102.37086077067549,8.500000000000334,Europe
Germany_1995,Germany,1995,0.88212,11.6,19.9,58.966,35.465927,76.9,39.4,9.7,99.99886,8.6,7.786145543938938,17.554108796547013,52.01485323101818,31.28506236825963,76.9000000000014,39.400000000000006,9.700000000000001,101.95425687403859,8.60000000000009,Europe
Germany_1996,Germany,1996,0.90698,11.8,19.2,59.124,37.2755,77.1,39.6,9.8,99.99892,8.9,8.13625212706921,17.413928245329572,53.624015290460775,33.80796262024204,77.09999999999931,39.599999999999994,9.8,102.0783739955668,8.899999999999967,Europe
